,AUC,AP,AUC2,AP2,AUC3,AP3,D_plus,D_minus
28,0.7902114365851248,0.7836150016077943,0.6929888346781761,0.6838627291683057,0.732067461062113,0.7253319899153712,0,3
29,0.7802591103052297,0.7721937051512925,0.6713494076131438,0.6702414295191215,0.695366904158113,0.7040512129731321,0,3
30,0.7927629549600765,0.7824409071793048,0.6690103586544888,0.684550288643475,0.7109601247493873,0.7221292586130001,0,4
31,0.7789703375856789,0.7711317317900336,0.6860428481411468,0.6793241658532214,0.6815138626339005,0.7007134465318319,0,4
32,0.7754836270446068,0.7764208213610115,0.6434013532953273,0.6484612296103351,0.6925781874367307,0.6876314086148954,0,4
33,0.7748222298220854,0.7688794728618568,0.6907439446366782,0.6868114792368816,0.686486267301038,0.6955747813759767,0,4
34,0.7948429049046137,0.7872728043624371,0.6577111111111111,0.6772221494895182,0.6781222222222221,0.6988159665443447,0,4
35,0.7958029138319855,0.7872030240482395,0.6827625489498041,0.6707590937070689,0.7279743681025277,0.7603119055005817,0,4
36,0.7676506743829954,0.7653255754091968,0.6641022592152199,0.6808041344350934,0.6708323424494649,0.702606402664238,0,4
37,0.7794533927899259,0.7720162748139185,0.67000973183391,0.6952755399475249,0.6854455017301038,0.7157225455167897,0,4
38,0.7936711817997093,0.7847337468204582,0.6709885535900105,0.6835645090050153,0.7116961498439127,0.7127725688582833,0,4
39,0.7893382308036523,0.7824650308837107,0.6525513558480591,0.6580680222720242,0.6842571348065853,0.6967887625671138,0,4
40,0.7837397526762685,0.7795373522977,0.6514282555520239,0.6518522787589287,0.6798275314050386,0.6872044233869802,0,5
41,0.7800102154006047,0.7788103907167244,0.6607407407407407,0.6860465127845872,0.682167352537723,0.702065132399131,0,5
42,0.7896192820127893,0.7829586047386601,0.6338545953360768,0.6608414554637769,0.6577914951989026,0.6827198267551522,0,5
43,0.7725972878111393,0.767095789238889,0.6711045631487889,0.6645291749299902,0.685878027681661,0.69483322382021,0,5
44,0.7814633616884725,0.7789697550888552,0.634016620498615,0.6494412270003777,0.6473130193905817,0.6624943782663288,0,5
45,0.7874252360368243,0.7829470888063293,0.6406364134404676,0.6287580999583406,0.669683619430241,0.6742123758501549,0,5
46,0.7910050677269956,0.7849314576361256,0.6987994522959559,0.7084537997866287,0.7213433419727124,0.7170370162151012,0,5
47,0.7961598865646384,0.7879791435345525,0.6537632864119506,0.6525023558852729,0.6728131284113761,0.660202452451605,0,5
48,0.7778894926832193,0.7736546320268378,0.6827768595041322,0.6961732265370443,0.6914776859504133,0.7042356769023905,0,5
49,0.7882420183855003,0.7802951956801235,0.660409640944257,0.6465653579460224,0.7045973021225947,0.7131843436448744,0,5
50,0.7696342053806291,0.7674434992925453,0.6889869724862934,0.6772434067640176,0.6773426889995473,0.6829622010900336,0,6
51,0.7922119118233268,0.7844801885987713,0.6438752494656417,0.6399553878828447,0.6886668792291069,0.6839125302878544,0,6
52,0.7916055056567781,0.7844087272994701,0.6629403194400948,0.6918433572924014,0.7017605969417628,0.710222193258975,0,6
53,0.7857558563670259,0.77779782169935,0.6845073209339138,0.6890292533810163,0.7174373904686528,0.7193872301272641,0,6
54,0.7909031524504191,0.7807078597095272,0.7179875024796667,0.7272955681616107,0.7166980757786153,0.7135573349458608,0,6
55,0.7886645639967088,0.7811033073830231,0.6626995223767072,0.686953352069194,0.6722519882327938,0.6761258931746984,0,6
56,0.7796954200583833,0.7703908182963177,0.6719495743064766,0.6376404419962824,0.6942262127447312,0.694466350016029,0,6
57,0.7853200418387276,0.7726980327718178,0.6467168314433224,0.6365809976368305,0.6698965919241775,0.6556721624047155,0,6
58,0.7881078080082078,0.780688576892139,0.6328228990727174,0.6239504103700156,0.6602610709052471,0.6676442777977989,0,6
59,0.7901765931861057,0.7803233837660519,0.6661328182307205,0.7012007687028844,0.6944227101569758,0.7286303322722862,0,6
60,0.7728429348845938,0.7701206195597979,0.6474523313571543,0.6483659451004636,0.681200929338247,0.6898192962517345,0,7
61,0.7916328984755736,0.7840404496608017,0.6901322278964653,0.6699547556266622,0.710896627501904,0.6972792338576653,0,7
62,0.777767701790249,0.7721717409920889,0.6598270080780368,0.6801313747601415,0.6943110806279531,0.711068300586833,0,7
63,0.7873684461820495,0.7790511023005027,0.7113985036082843,0.7189429889143852,0.7218405822249896,0.7450800810908782,0,7
64,0.7833221204506768,0.7754735114132689,0.6814169307378903,0.6845555105250172,0.7239323977667119,0.7298427752269501,0,7
65,0.784100944813519,0.7763464845945212,0.6691206498824516,0.6817419045771884,0.698557411066103,0.7135019061543766,0,7
66,0.7825737202157226,0.7725433110245492,0.6453755477511698,0.6526523823873343,0.6568982164266994,0.6601387718381603,0,7
67,0.7764979663580208,0.775073508371619,0.6635804188015149,0.6582883764828067,0.662898195589218,0.6618383479146296,0,7
68,0.786046168058885,0.7780164994809782,0.6863555555555556,0.6912231167555122,0.7065333333333335,0.7194005529710289,0,7
69,0.7909007373964719,0.7815636027195967,0.6802806122448981,0.6839383417438283,0.7046301020408163,0.7045137805223415,0,7
70,0.7912208014425922,0.7843726038030674,0.6592431851992708,0.6779813476730219,0.688918468473507,0.7085427055141025,0,8
71,0.7837556365138392,0.7727632831449697,0.6773985431841831,0.7129089000278971,0.6980124869927159,0.7142069584176514,0,8
72,0.7914626954666939,0.7830273071872671,0.6517820867959372,0.6679809662234206,0.684739919975377,0.6988495125071584,0,8
73,0.7931859669265302,0.7843334035352563,0.6915147088756122,0.6782388576426832,0.7087678547910107,0.7151919910988754,0,8
74,0.7666023577588744,0.7636399921629953,0.6838616469788391,0.6658019544075071,0.7076934283528997,0.7103343826304102,0,8
75,0.7713641168508585,0.7660999693525317,0.6760297429161193,0.6854076215273891,0.6852012572715331,0.6956678810814437,0,8
76,0.7895516160874794,0.7810089044024011,0.6316765272020878,0.6039355765831853,0.6713430403514365,0.657467596394131,0,8
77,0.7798564403104149,0.7792120420107711,0.6665555874748635,0.6988280889784393,0.6795173800632002,0.7223494269588049,0,8
78,0.7924429963990712,0.7847594886975915,0.6546752335423885,0.6506714513418214,0.7009012762598131,0.6998897771547341,0,8
79,0.7927277395872312,0.7844145948033119,0.6879402470554439,0.6984820663839639,0.706578569376616,0.7381552308400745,0,8
80,0.7912540625648872,0.7837161873428355,0.68273831863389,0.6826728928736338,0.7072386939388253,0.7155746116456798,0,9
81,0.7921237873375668,0.78380229076391,0.6725516825109401,0.6735247748639712,0.6893516422715156,0.6962126562605053,0,9
82,0.7866080928180182,0.7800148935799468,0.6600980230746825,0.6581295439898285,0.67468750395765,0.6988571391799221,0,9
83,0.779921668974385,0.7694304234066598,0.6601495194019223,0.6547593167792933,0.6872338910644358,0.6877768802447809,0,9
84,0.7827484035660631,0.7763680115514177,0.6676093784618593,0.6749295468528367,0.6976241056184754,0.716963361585505,0,9
85,0.7856750159060449,0.7712675487584253,0.665501644736842,0.6739397105304399,0.6835504674515236,0.6881862963795342,0,9
86,0.7770841693491346,0.7720320478089031,0.6471160357032933,0.6389950213093005,0.655672514619883,0.6413826539140901,0,9
87,0.7909866466948181,0.7827499201733523,0.6427448193921885,0.6556252588439225,0.6692098917867417,0.6946770850456578,0,9
88,0.7978495138246572,0.7833431243928447,0.6744646137639547,0.6875713798838832,0.6954561220950399,0.7005889057612857,0,9
89,0.780833071471162,0.7707877128785702,0.6675649896289118,0.6825620812653448,0.7123196414782964,0.7160944675665973,0,9
90,0.7895012830321085,0.787120354680549,0.6864444548695816,0.6807034751674229,0.7078133796209419,0.6990605938902255,1,0
91,0.7854187203878298,0.7780435968528072,0.6754421405205332,0.6814768732957189,0.6992271500997016,0.6967011747468564,1,0
92,0.7898644516273021,0.7900303062127018,0.6668675390266299,0.6981497911413395,0.6825212350780533,0.7011040683103209,1,0
93,0.7981839627093463,0.7926260716718121,0.680344827586207,0.6886819555737991,0.6953745541022592,0.7065038225407289,1,0
94,0.7869488208429705,0.7787799922250784,0.710224034650017,0.7308948813224629,0.716480287736984,0.7319174949579386,1,0
95,0.7888079793382419,0.7821977570240074,0.6836028537455411,0.6665041421162545,0.7106658739595719,0.695869512016482,1,0
96,0.7875132716930139,0.7793422860106343,0.6714055044980516,0.6657338783504141,0.6825868955553667,0.6873686986978272,1,0
97,0.7843450817842752,0.7761305335426895,0.6361942934957157,0.63262569141191,0.6634935316863863,0.6622997123067899,1,0
98,0.7803940091116931,0.7737921960118883,0.63548339772116,0.6167993126935702,0.6936035991980048,0.6937289498775632,1,0
99,0.788137987854777,0.7842998044522391,0.641481008035062,0.6716763243747969,0.646742604090577,0.6705774254591239,1,0
100,0.7867466058776307,0.7786853511751444,0.6639999999999999,0.6954780706281845,0.7011305785123967,0.7179496727466802,1,1
101,0.7953583162799065,0.7905305230287764,0.641753987291167,0.6594612601670127,0.697793488476483,0.7231195578238386,1,1
102,0.7853019261581988,0.7817832829556578,0.6540688851388264,0.6613821587076483,0.6822469618424407,0.6870084543954033,1,1
103,0.7899152843490069,0.782640373884942,0.7062329342575089,0.6779235294710398,0.7367281033396346,0.7401058620569598,1,1
104,0.7802513155104203,0.7705403619303177,0.6388586992982597,0.6418037863753465,0.6663178091749521,0.6680933550292659,1,1
105,0.7947233458546015,0.7864933785222762,0.7349715396362626,0.7308421819064699,0.7559697348327086,0.7608239320164725,1,1
106,0.78107217846749,0.7745217905840482,0.661364305853638,0.6987365938374943,0.6854072858365245,0.7302391257730194,1,1
107,0.7874812486328573,0.7902528991045619,0.6876193419498682,0.6974759415102708,0.6855553470712245,0.7019060772340677,1,1
108,0.781769046447872,0.7802202908186395,0.6275792865622704,0.6610245770871944,0.665611396913336,0.6953569629390541,1,1
109,0.7733774224101462,0.7708863816986354,0.6356625669510018,0.6617967424405695,0.6700307478674865,0.6811359385085873,1,1
110,0.7738684889312804,0.7697902510816002,0.6145943363009909,0.6319339403414987,0.6632966148584075,0.6548554598347299,1,2
111,0.8019112348309629,0.7969303613482337,0.6653584112989042,0.667083098155316,0.7127181769185058,0.7316131069768563,1,2
112,0.7845258832712823,0.7779283861309784,0.6815336350099033,0.6763614540060618,0.6838901820179559,0.6794077358308135,1,2
113,0.7796361818385722,0.7752409512594788,0.6640149128334383,0.686183618194488,0.7177194917034238,0.7374640831458225,1,2
114,0.7964728664525134,0.7934600809226968,0.6330541723253357,0.6294518003405737,0.6640762537095719,0.6637063098761558,1,2
115,0.7956110030968209,0.78476970226083,0.6830102040816327,0.6979573032647148,0.701798469387755,0.7195061263027323,1,2
116,0.7912323603904504,0.7920420335634837,0.6424732461355529,0.6384173299486056,0.6672770511296077,0.6686743177797173,1,2
117,0.7944448262882231,0.7879393959632826,0.6809817504844164,0.7061735948445389,0.7096921264928255,0.7223582398486543,1,2
118,0.7874986037101892,0.7777611333073726,0.7140943877551019,0.7128799205044706,0.7394770408163265,0.729936616648086,1,2
119,0.7864444076788721,0.780443473848324,0.6400172925269452,0.6676241985505033,0.652435115755579,0.6738629023265925,1,2
120,0.7976157032914687,0.787834540648494,0.6960586734693879,0.701566287106552,0.7016071428571429,0.7187019973490998,1,3
121,0.7924608400390406,0.786802298968176,0.6465046496539792,0.6303154493910152,0.684107374567474,0.684193678257096,1,3
122,0.7747432936450216,0.7664912425435304,0.6704684701668395,0.6686397646863389,0.67985253610666,0.679626077712707,1,3
123,0.784171597633136,0.7771644862195954,0.6748653214024837,0.6974243885948008,0.7100073046018992,0.7557535240940058,1,3
124,0.794340018498758,0.7817020109646834,0.6918941745799855,0.6825203286650016,0.70827246165084,0.7197750043234228,1,3
125,0.7755221735263451,0.7726657436501969,0.6577453556014262,0.664600951768726,0.6731680427847626,0.6944468341572432,1,3
126,0.7916738044927776,0.7859656779138299,0.7061701359363535,0.7177352143879847,0.7222798168877913,0.7319087984407098,1,3
127,0.7890402575613396,0.7799510242645166,0.6980346055514974,0.6948342195740106,0.7073251460920379,0.7195768693395077,1,3
128,0.7783708046071457,0.7714904605931798,0.6707157587646497,0.6950311595034104,0.6750540717267742,0.7107031393343406,1,3
129,0.7925817537400025,0.7860363519196639,0.6764058528117056,0.6787200571850966,0.6746543493086986,0.6743307042493636,1,3
130,0.7825677963937416,0.7763634885638363,0.648992,0.6841671059540889,0.6644319999999999,0.697772053038769,1,4
131,0.7831016676641487,0.7765259744852332,0.657757631873523,0.6505513687979289,0.6797031550144416,0.6801993628768277,1,4
132,0.7609118799557184,0.7588284610387002,0.6545846135001889,0.6454489311142904,0.6743561738917413,0.6727806383837144,1,4
133,0.7772787505232617,0.7699993719419038,0.6672978963902467,0.6555178752440372,0.6983896302168201,0.702759314841379,1,4
134,0.7872534285438278,0.7821090166105964,0.6564360022773148,0.6794514846327419,0.6833497230992185,0.7040513536022059,1,4
135,0.7737516447350159,0.7706760521428219,0.611240243342516,0.6266873184700178,0.6738119834710744,0.6746479922375742,1,4
136,0.7769460948855265,0.7727023462445705,0.6331547708867762,0.6294376210045991,0.6618379357175193,0.6706737787228928,1,4
137,0.7896272711222838,0.7812706217618546,0.6942684229263083,0.6724776876085493,0.7150729797080813,0.6978939723015036,1,4
138,0.7906265316161096,0.783333315419771,0.6681455790279718,0.688638866576569,0.7048105941173821,0.7230581743334948,1,4
139,0.782836233803871,0.781478304631851,0.6565434668105498,0.669845421763765,0.6963296977171414,0.7196124343162282,1,4
140,0.7853357979837907,0.78015328962375,0.6284607266260898,0.6408971536724267,0.6659341612572106,0.679707291235434,1,5
141,0.7905355312730055,0.7859892693984617,0.6886977516221517,0.7071031126267866,0.700907902017001,0.7083348438565575,1,5
142,0.7851414499872863,0.7801572577051454,0.644169556441178,0.6437448032304289,0.6537963873505512,0.6601609717248555,1,5
143,0.7821938738686721,0.7747469330230847,0.6662952711578157,0.6509718118824488,0.6814364796397072,0.6842635758939485,1,5
144,0.7848393461699464,0.7816962573126409,0.6957684368549446,0.6941545637347067,0.6859987802589604,0.7168684535497607,1,5
145,0.7712462011479001,0.765725447126727,0.6995823568295174,0.7012711228755286,0.7087164232918696,0.7160759808417592,1,5
146,0.7842462921982098,0.7770139301707335,0.6858370063304573,0.6733272281103022,0.7031052953589132,0.7152984780386802,1,5
147,0.7859878792051085,0.7814569288746894,0.6110375216262975,0.5907680230461179,0.671631704152249,0.6664133815629265,1,5
148,0.7897881359225672,0.7834140180804358,0.6808386650317473,0.6779918404538248,0.6818220447012833,0.6663489644790339,1,5
149,0.7943288093173335,0.7874195000882545,0.6562780618048156,0.6432223564405442,0.6854443792579112,0.685319594274238,1,5
150,0.7973636993518773,0.7926837287714562,0.6644008107942099,0.6407360244283126,0.6922257939026637,0.694277544065078,1,6
151,0.7682337350280535,0.7660507244379433,0.6789175913337134,0.6934334564713517,0.7001995526511995,0.700479778166865,1,6
152,0.7740680001465688,0.774767313537308,0.6046374615999662,0.6153296281536843,0.6412770553661855,0.6395698290152461,1,6
153,0.7901856593541423,0.7826228755340126,0.6501604144701788,0.6363065863226707,0.6794884875692956,0.6812966296016763,1,6
154,0.7808071887550647,0.7759172152594713,0.6645541838134431,0.6387806416219712,0.6660356652949245,0.6687191894027709,1,6
155,0.7833566140832622,0.7748247103247003,0.6770888888888889,0.6982870710508934,0.7014222222222222,0.7144700635696295,1,6
156,0.7746951702252163,0.7752283212435753,0.6164923372763826,0.6328469517472017,0.6693957228599732,0.6865988378018492,1,6
157,0.7893600939816856,0.7822117981773626,0.6339483483195844,0.624840407548437,0.6827025538487326,0.6887709306907583,1,6
158,0.7809892394079065,0.7767612820224958,0.6708927566147495,0.6572051063873876,0.697199286920623,0.7192944785500462,1,6
159,0.7907601534974978,0.785911789097955,0.6975630938472513,0.6859121119156897,0.7212187632468647,0.7276789746970329,1,6
160,0.7724988368878116,0.770613181239049,0.7019995253352319,0.6939916722054729,0.7230232190182351,0.7213655045678755,1,7
161,0.7591398299579947,0.7596970950769781,0.6124238605335014,0.6066481531347745,0.6575955681579501,0.657355218579059,1,7
162,0.7762537405576942,0.7702180439275699,0.6627224524981992,0.6608654273672139,0.6925166212019225,0.6816307605541656,1,7
163,0.7708704132018508,0.7698107424405518,0.6885915718634834,0.6999613757458307,0.7043442557282487,0.7108686368421799,1,7
164,0.7780961879900201,0.7708093769716193,0.6686239666228849,0.6527429067807071,0.6883919603536385,0.6745211250803413,1,7
165,0.7885905967237433,0.7744453840295522,0.6477322890708438,0.632908958884567,0.6823638305446778,0.682515382712498,1,7
166,0.7844072069651267,0.7805199357480154,0.6603917244276412,0.6898344307994787,0.6792165511447175,0.7233378085308494,1,7
167,0.788233574024457,0.7777215587412228,0.7089406158767799,0.7039296142982008,0.7343318307401483,0.7202086431887926,1,7
168,0.7709990051088107,0.7654646465673594,0.686990194480921,0.6862842215219228,0.6927412320639514,0.6888868165803111,1,7
169,0.7861425759020921,0.7782220284608786,0.6780725362040241,0.67612108545133,0.696398820966295,0.6923601352939694,1,7
170,0.7799358372908757,0.7720511205963341,0.7011772013082171,0.7111696897899206,0.7334265001310158,0.7537786475668049,1,8
171,0.7885696384969592,0.7804693810812007,0.7032965468138126,0.7016590528165522,0.7087646849412602,0.7091782400354603,1,8
172,0.7836284991910957,0.7700378281437409,0.6539398973325526,0.6576189841135927,0.6916163995588296,0.6726570120905818,1,8
173,0.7873811932254128,0.7783862909163083,0.6453208688752231,0.645854036981229,0.6753124380083317,0.6788702312181064,1,8
174,0.7817123287671234,0.7767134757027051,0.66884661117717,0.6746508842728952,0.6904399524375743,0.6932640752986173,1,8
175,0.7821147322732265,0.7705598580501474,0.70003597076091,0.6543271906299108,0.7211495227450828,0.7154875520653344,1,8
176,0.7788616046395684,0.7682421190947202,0.6080612244897959,0.6115772890265816,0.6900127551020407,0.7018008611351457,1,8
177,0.7836049538030716,0.7731348022553761,0.6401144622310557,0.6420203622840761,0.6531052070736701,0.6658835121461103,1,8
178,0.7723201117920144,0.7673701998937432,0.6540665873959572,0.6602711305968592,0.6765992865636147,0.6821410836789199,1,8
179,0.788567545450205,0.7784211999047599,0.6285204081632653,0.6010671345277214,0.6910841836734695,0.693511711232074,1,8
180,0.7777455221568708,0.769269388008876,0.6709831579758739,0.6878103586061886,0.6899577343559307,0.7075437304342873,1,9
181,0.778818711060725,0.7662496063872236,0.6856280297783934,0.6874309980186996,0.7105695983379501,0.7266356074168512,1,9
182,0.7664350083999463,0.7634551544880921,0.6727826172340752,0.6616594928523856,0.6751111672207495,0.6690318845723306,1,9
183,0.7905523589247625,0.7843077706235916,0.6669168262512294,0.671624465549105,0.7016329382537136,0.7089479183315203,1,9
184,0.785220341749565,0.7737112080817065,0.6846386383226699,0.6933106174077033,0.6776335757384453,0.6859229905556713,1,9
185,0.7769699234178065,0.7642648632703429,0.6691647513325835,0.6941990733032305,0.6668296738226808,0.6985818913530618,1,9
186,0.7901037307309231,0.783678395880296,0.694155223580303,0.6878774227957498,0.6948719883305668,0.7248617781847168,1,9
187,0.7928754576110841,0.78193226666436,0.6586953462188028,0.6766894212899879,0.6863740851942204,0.698045455798491,1,9
188,0.7745619758361362,0.7657948730670904,0.6915925195801587,0.7023794345677236,0.7011162022483883,0.7080852085205216,1,9
189,0.781290005229841,0.7764250028099949,0.6355698529411764,0.6677777157371518,0.6888516435986161,0.7104339081800026,1,9
190,0.791033820748589,0.7848825959831731,0.706260813148789,0.7262937103468768,0.7330774221453286,0.7480211196802136,2,0
191,0.7930610003764152,0.7847920682680581,0.702293698260685,0.7109187145066652,0.7207981121002884,0.7286647577751205,2,0
192,0.7952204527865281,0.7899408488781992,0.6772970538641195,0.6952150990768333,0.6975942857741331,0.7192569167943876,2,0
193,0.7897638576905865,0.7871641906295177,0.6369738974142509,0.6404865266568411,0.6805599052300487,0.6867428276873756,2,0
194,0.7866911762256539,0.78005385630335,0.6865219525628286,0.686969949997801,0.7221656828821496,0.7243498908396033,2,0
195,0.7887474364341146,0.7814295704330035,0.7187980774331822,0.750051430540269,0.7222570000742713,0.7588465293858183,2,0
196,0.7952532253461855,0.7883398744479236,0.6783813443072702,0.6880945653250017,0.7180521262002744,0.7348407937066992,2,0
197,0.7757277196005777,0.7725654009588794,0.6876924633867774,0.6673943500734407,0.6789023984733045,0.6665602914238844,2,0
198,0.7833954103981675,0.7773963178586961,0.6878205696483074,0.701678469064032,0.702524030850673,0.7131319829976384,2,0
199,0.7866899159561227,0.7791958796912353,0.6451015913148874,0.6310732286145052,0.6840177768509951,0.6745448584803369,2,0
200,0.7796139688941052,0.7787913710829647,0.600322952710496,0.6211805848310453,0.6449673202614379,0.6756226155383263,2,1
201,0.78129391928279,0.7747942967327814,0.6816855687047995,0.6957305862945417,0.7022518080210388,0.7184690733959311,2,1
202,0.7790300754718238,0.7719375777032993,0.6602776788892843,0.6459831116802945,0.7130366678533286,0.7084465534801492,2,1
203,0.794665279074751,0.7928000141200133,0.668469387755102,0.6794046585802638,0.6931887755102041,0.7002062998143459,2,1
204,0.7890014945575232,0.78153730789069,0.6894053262419548,0.7050117478977184,0.7084441361236367,0.7196440124663028,2,1
205,0.7696561462845366,0.7665524648907056,0.6740433673469387,0.6791504473718737,0.690420918367347,0.7102453935000442,2,1
206,0.7852873692123371,0.7798609232026743,0.6756083236774019,0.7188210075050737,0.6709893493754067,0.7175955235936364,2,1
207,0.8030979257184925,0.7985740426834841,0.6804366961709619,0.6795840914315117,0.7056824294586532,0.7104510889074409,2,1
208,0.7881371661812501,0.7861923969439424,0.695074326026707,0.6899207473664323,0.7055933484504912,0.718408420661453,2,1
209,0.7870691682554205,0.7822779808108454,0.6547280161482324,0.6583100942575228,0.6980358159515554,0.6993096710378255,2,1
210,0.7743446764993598,0.771245746382394,0.6288039724224217,0.6436450813995319,0.6478254636447758,0.67442959580124,2,2
211,0.7875856788966479,0.7786860189059,0.7236860879904875,0.7275592505008805,0.7554696789536266,0.771445932461138,2,2
212,0.7798315291677447,0.773089601822988,0.6974545454545454,0.7167578389917131,0.7189289256198348,0.735291760110965,2,2
213,0.7922267130505074,0.7832652808191337,0.6791337159710273,0.6799827509469034,0.712992814700227,0.7199541182869026,2,2
214,0.7843534539712925,0.7756804046476891,0.6512486007656058,0.6520611057005636,0.6661875872362184,0.6662776579345149,2,2
215,0.7923740646523821,0.7829336205149403,0.6948090031148587,0.6900172486965406,0.6927758735289135,0.7000294815284291,2,2
216,0.795579718432469,0.7885451351792039,0.6965727397443213,0.6818634103255157,0.7148077553448506,0.7137439323935955,2,2
217,0.789623690180224,0.7795389260372927,0.6735735537190083,0.6695030880519541,0.6948363636363636,0.6922165394052643,2,2
218,0.7774797163227667,0.7737172955652244,0.6365373975152155,0.6214045941372334,0.6618379357175193,0.6665794817402807,2,2
219,0.7904828664414097,0.7879957033742696,0.672972657534828,0.6405502241001558,0.7075831043300194,0.7261497871607949,2,2
220,0.7714779908083602,0.7685087698646039,0.6424519536407648,0.6421783103085219,0.6634187490830847,0.6791356840749846,2,3
221,0.7908708018312216,0.7846860288608467,0.7108751559033565,0.7249884152469404,0.7357313936932264,0.7455235280409557,2,3
222,0.7951931654528476,0.7880806979578354,0.6680670526941307,0.6619956361769237,0.6984701703956551,0.7031683604124768,2,3
223,0.7783938281214433,0.772531254917449,0.7005992873339812,0.700079124716467,0.6979730667777314,0.7019980103304576,2,3
224,0.7868116735380041,0.7795813499230102,0.6975860595703125,0.6988623915446724,0.73870849609375,0.7419478333025058,2,3
225,0.7823313542845278,0.7781048848535055,0.6545621141975309,0.6632870465493913,0.6878375771604939,0.6948170920533011,2,3
226,0.7710806838988631,0.762450713628535,0.6427917995871646,0.6640560484559676,0.6737075436291987,0.6895532810435763,2,3
227,0.7706834824744809,0.7669158634414455,0.6298328532597671,0.656426539225065,0.652724248448213,0.6790130640417462,2,3
228,0.7814631507182426,0.7719561396457055,0.6535897548353142,0.6581305321650508,0.6781610455681768,0.690211637433261,2,3
229,0.795560231445446,0.7877771421233117,0.6182277887109177,0.6072257194184559,0.6648073088402036,0.6682415816093576,2,3
230,0.7853530364723114,0.7784304494551305,0.7072152373803716,0.7216467277648847,0.7204564646275099,0.7352787555664748,2,4
231,0.7869414646441654,0.7760686993915498,0.6610351945897341,0.667536454149331,0.6849457327034866,0.6913842502993709,2,4
232,0.788925134438003,0.7792748185610511,0.6759850754706315,0.6648764168363359,0.7001526372321782,0.7016240229660665,2,4
233,0.7831842680609948,0.7762271831455558,0.6366126994249005,0.6181799253065459,0.6781214203894615,0.6556205261423768,2,4
234,0.7899677382103729,0.7845977955300828,0.6576913265306122,0.6693615515284287,0.7113647959183673,0.7329872424419607,2,4
