,AUC,AP,HSIC,p_value,#0.05,cov_1,SP
19,0.6652000147704444,0.6677303142269254,9.568975e-07,0.9235652027987586,False,0.006801814306527376,0.5405499518836796
20,0.6699318986762528,0.6719698144397022,2.3721109e-06,0.792143463748828,False,0.010792224667966366,0.5805620119649628
21,0.6665914718456792,0.6685764947071535,1.6865249e-06,0.8272432510345458,False,0.0037897771690040827,0.5776878499706609
22,0.6555959783219859,0.6545909991561887,1.1019623e-06,0.9242885187270454,False,0.009170577861368656,0.5704113796555105
23,0.653101754100439,0.650415443549993,2.5947443e-06,0.6774115541443437,False,0.00544358417391777,0.5252938098907592
24,0.6714944518295107,0.6714553798130228,4.4394588e-07,0.9524570956455805,False,0.0040350486524403095,0.6079963202441571
25,0.6704290377097496,0.6703053934648899,1.6097923e-06,0.855235078454571,False,0.009360503405332565,0.5647862193877403
26,0.6663293886142239,0.6665683991059459,4.1002608e-07,0.9595819173013117,False,0.0036730668507516384,0.5653175651155449
27,0.6463970562532312,0.6494215828693863,2.5326701e-06,0.7257501246368286,False,0.008386789821088314,0.5174969344210294
28,0.6515950839647443,0.6515180295799774,1.2240533e-06,0.8751445646772222,False,0.005534124560654163,0.5344468764697632
29,0.6684093403580853,0.663643211056889,1.9042812e-06,0.8315716266690195,False,0.006648945156484842,0.531146936318266
30,0.6610407114966931,0.6655790872032111,1.8298659e-06,0.8154449962513645,False,0.006186822894960642,0.5638089272795062
31,0.6650697409564927,0.6645638073349378,1.2594423e-06,0.8716804334010557,False,0.001243765465915203,0.5661648251897048
32,0.6603495988480974,0.6594090213269899,4.360301e-07,0.9386921283393626,False,0.003240622580051422,0.5594206875564262
33,0.6837240855201069,0.6779004131175481,8.81464e-07,0.9279293149633314,False,0.004401637241244316,0.6052286288256443
34,0.53299492110906,0.5231496778769534,3.3857907e-07,0.6960003788289586,False,0.023398108780384064,0.10746238086156973
35,0.5024121150574924,0.5041250889981156,8.6202954e-07,0.15725269329168803,False,0.08221673220396042,0.003786809328441079
36,0.6577178408273485,0.6577878107655182,4.794671e-06,0.7219677506868543,False,0.01453136932104826,0.5352348308241854
37,0.6729277044933215,0.677969269283893,2.1482572e-06,0.7579328313859521,False,0.0009569519315846264,0.5463746568471317
38,0.6489833319456808,0.6509917251078435,1.0828476e-06,0.8840809751457959,False,0.0027966296765953302,0.5209064800513633
39,0.6614791817780321,0.6671542599913136,1.6901557e-06,0.8256945667790372,False,0.003943524789065123,0.5877651500996605
40,0.6701081138183369,0.671375907154065,2.7568842e-07,0.9904545936647424,False,0.0012609962141141295,0.6003347409681734
41,0.5045591717569412,0.5029774202484198,1.5937019e-07,0.5951222016498532,False,0.02165239490568638,0.009454630144556098
42,0.6843047058953724,0.6836614581805155,2.251223e-06,0.813865954984193,False,0.009511214680969715,0.6032343984513946
43,0.6712166392939025,0.6739421719708059,4.113692e-06,0.7384860242545869,False,0.012352021411061287,0.5609014461845528
44,0.503217386982529,0.5055908505432696,5.112633e-09,0.9746463204439343,False,0.0030742695089429617,0.01292750046781874
45,0.6593555390343548,0.6530129677860823,4.5836688e-07,0.9776975248565554,False,0.001582261174917221,0.5670118216491267
46,0.6604223075409336,0.6596177072593674,6.471102e-07,0.9307314432516552,False,0.0037252267356961966,0.5507467714651956
47,0.6179319182244688,0.6166928396560927,1.2936127e-07,0.9403384094926232,False,0.0066825710237026215,0.4609794090153746
48,0.6616004379913498,0.6563391794735175,1.305911e-06,0.8980740213900275,False,0.006753117311745882,0.5626712609317629
49,0.5188062307419016,0.506003574576698,5.3726367e-06,0.16435333669151617,False,0.06868824362754822,0.05481263472709243
50,0.6590224859494129,0.659423331202416,1.3020497e-06,0.8690192551252159,False,0.010281026363372803,0.5445805879225597
51,0.6724440321968915,0.6741150298597182,1.9468155e-06,0.7674324020866077,False,0.00801135040819645,0.583663462483218
52,0.6586878111655751,0.65568372668585,7.510514e-07,0.9269578556109321,False,0.0035263914614915848,0.5264465282700169
53,0.6688173103356061,0.6714247843198442,3.0725525e-06,0.786322009089276,False,0.01514294371008873,0.5802624214531248
54,0.6387838562452358,0.6438271210200428,2.2877075e-06,0.841417058000851,False,0.016294583678245544,0.5036912820979406
55,0.6679860394112391,0.6716585682860701,3.853948e-07,0.9620894636666167,False,0.0035048078279942274,0.5911862510199377
56,0.6399036636718392,0.6380144775756785,1.2665646e-06,0.8905655409685956,False,0.0007603663252666593,0.5189359289549279
57,0.6633011543900654,0.6678751357607893,6.2291576e-07,0.9338965436923781,False,0.006093708332628012,0.5768426748960671
58,0.6544792318978047,0.6570941649283026,2.5609432e-07,0.943860849406702,False,0.005612413864582777,0.545690757580226
59,0.6532366733890286,0.6564599782507297,8.1035995e-07,0.9183145376925534,False,0.00168335298076272,0.5367079918718272
60,0.6713617415191102,0.6741168058178102,1.0433333e-06,0.9070171642059148,False,0.010239088907837868,0.5571841329708044
61,0.5059416679035518,0.5046488005670318,1.3433173e-09,0.9546837888561712,False,0.0057685477659106255,0.01005554851893642
62,0.5146896540165379,0.5022275659650804,4.028988e-07,0.5010950307553678,False,0.02821384184062481,0.05823317504053512
63,0.6509116796874201,0.6504841254196337,8.529422e-07,0.9175498054543574,False,0.009307576343417168,0.5393090463293725
64,0.5028035182508976,0.5024506619892022,2.9482871e-08,0.7737326662915807,False,0.009239999577403069,0.0007864954004621712
65,0.4991557051585942,0.5001401890224642,3.5036635e-08,0.7461044372925779,False,0.17430457472801208,0.012168139226738105
66,0.6614089288882437,0.6612026394642999,6.16909e-07,0.9066916014225705,False,0.0012072146637365222,0.5336096616950629
67,0.49915036406344887,0.5051277600731258,5.8527096e-08,0.6866274733622584,False,0.1431352198123932,-0.003095318951499646
68,0.6475587834173284,0.644388201171507,7.699249e-07,0.9132854676504031,False,0.0038229934871196747,0.5201871176982626
69,0.49326569715125707,0.49363609910114314,3.7210993e-10,0.9794523271364313,False,0.0036826853174716234,0.002963947035527906
70,0.6594340451908621,0.6553397203234947,1.282589e-06,0.8752141494489456,False,0.00028303160797804594,0.5157014929441245
71,0.5172626897519924,0.5101541958839526,1.0374561e-08,0.8881792718083683,False,0.006312520708888769,0.018069866074442123
72,0.6681093,0.6719332026335612,1.7840109e-06,0.8455665213723899,False,0.013898816891014576,0.5794809465022112
73,0.6633496774335261,0.6638679572011936,1.2684612e-06,0.9037460072591564,False,0.011020918376743793,0.5721835528892281
74,0.669600320317449,0.6715061594708998,4.0080363e-06,0.7210233274691129,False,0.0039253197610378265,0.545331186107109
75,0.6741160035425523,0.6768777687142098,1.6901653e-06,0.8334249291439225,False,0.004371194168925285,0.5889204332086743
76,0.6732092893558861,0.6768876478024464,5.240588e-07,0.9555835546158127,False,0.003245509695261717,0.5783712743263285
77,0.6743468638259345,0.6775397682927908,2.4870442e-07,0.9814764935038015,False,0.0010457783937454224,0.5785006299470524
78,0.6779369537794595,0.6804388603343144,2.3824236e-06,0.8195136898074566,False,0.0040471856482326984,0.6135335651588967
79,0.6593139179723274,0.6591173751350503,1.316207e-06,0.8868975818520899,False,0.0012602421920746565,0.5491912424400589
80,0.6634162204354089,0.6641146385971641,2.9445387e-06,0.8895008671461928,False,0.007527056150138378,0.562260156620383
81,0.6710703049269363,0.6754597174621442,6.6100944e-07,0.945288920585322,False,0.007026137318462133,0.6083319867268024
82,0.6659746288091934,0.6722130318814505,9.306388e-07,0.9205074511497539,False,0.009641608223319054,0.5686670630989562
83,0.6542207081656817,0.6553020604691442,1.9901872e-06,0.7981282107792935,False,0.010818113572895527,0.5719533314953056
84,0.6685738397966619,0.6670265287239906,3.0034464e-06,0.781039630113489,False,0.008003958500921726,0.5701346123389807
85,0.6456979899607708,0.6442177273767081,2.7323856e-06,0.7110026780900849,False,0.006637687794864178,0.4903268224896235
86,0.6517361757928528,0.6491950287804371,6.9751923e-06,0.5677634488243535,False,0.022987205535173416,0.5213204629995322
87,0.6588152316480645,0.6593168984703657,8.893638e-07,0.9361563628058267,False,0.0030593674164265394,0.5496479837283201
88,0.6830645178462572,0.6841167655664364,5.73882e-07,0.9463734170976124,False,0.006772900000214577,0.6240302614050335
89,0.6519673705337368,0.6537099161039068,7.9414104e-07,0.9399953338264374,False,0.008613490499556065,0.5266648516402943
90,0.6637964290616942,0.6632213025671236,7.2212974e-06,0.6318860637463826,False,0.01924878917634487,0.5384609264186802
91,0.6849300989490608,0.6880340369181657,3.9387606e-07,0.9705513491431502,False,0.003642770228907466,0.6171943446154684
92,0.5025756760209825,0.5031194588352501,7.732808e-09,0.904443556251266,False,0.02812586911022663,0.010703545373387512
93,0.6633356725442245,0.6690814248656385,3.0654774e-06,0.6650849606837137,False,0.008704077452421188,0.5427850138955931
94,0.656661323993383,0.6564763301342598,6.815016e-07,0.8910187871868346,False,0.004014817997813225,0.5462004936195458
95,0.6540350671104194,0.6581348930312935,6.6603945e-07,0.9212829751983314,False,0.002431279281154275,0.5362660549677476
96,0.67799550858091,0.6781349885283461,7.177038e-06,0.6610823400007885,False,0.026881936937570572,0.5796840449284749
97,0.6823438329343976,0.6843380678164296,9.4767096e-08,0.9923775206447858,False,0.0005348759004846215,0.5903878280842261
98,0.6635357980601928,0.6667617990734749,6.275554e-07,0.9644908149530627,False,0.0009157644817605615,0.586516160188806
99,0.5105823956185545,0.5092976371917209,1.4851094e-09,0.9500285237197381,False,0.0011167335323989391,0.02044802379299448
