,AUC,AP,HSIC,p_value,#0.05,cov_1
41,0.8190138839444642,0.7760221347463764,2.4879785e-07,0.8016419863050718,False,0.004620951134711504
42,0.8330752373995617,0.8083061713712338,5.8546884e-06,0.48864640925314795,False,0.08790486305952072
43,0.8728639644017494,0.8591630604493629,8.2967927e-07,0.9545551603212024,False,0.0038651470094919205
44,0.8190558729033894,0.8170204186001886,2.6965026e-06,0.804314927029748,False,0.004201369360089302
45,0.8744699520457094,0.8529170268753338,3.0662757e-06,0.838909080366044,False,0.007879948243498802
46,0.7808219178082192,0.7486925848783258,1.0771847e-06,0.9244499125506652,False,0.004537074360996485
47,0.8231164543215836,0.795481814849217,5.5806345e-06,0.12045654470519053,False,0.04943748936057091
48,0.8561685090702947,0.8324281053421412,3.004285e-06,0.8347264707461065,False,0.013912174850702286
49,0.8570269342405044,0.8460664997857805,5.021243e-06,0.4344073448787622,False,0.007713010534644127
50,0.8401083806303586,0.8204310244732935,4.3843384e-06,0.1184669480169572,False,0.06048192083835602
51,0.8416481872486711,0.7862612615574899,2.7390477e-06,0.31571998438449844,False,0.013663939200341702
52,0.7947315375897558,0.7449791102709691,2.845058e-06,0.6558292468830287,False,0.009316366165876389
53,0.8160745673336939,0.8051780423829652,4.175825e-07,0.934310520557023,False,0.0003365010488778353
54,0.8404630753962048,0.8071084518470599,2.159197e-06,0.8099878870843837,False,0.010772599838674068
55,0.8252879818594104,0.7957794307045816,1.4324405e-06,0.9764490861521976,False,0.0033854604698717594
56,0.8575274716199348,0.8253483837463953,2.6446178e-06,0.8498493912269148,False,0.013999373652040958
57,0.744409337488458,0.7149372896164723,7.5666076e-06,0.6141917549419229,False,0.036547377705574036
58,0.7910547812055602,0.7894868120333483,1.8983812e-08,0.652425413112082,False,0.0253226850181818
59,0.8498654182507515,0.827929475561005,5.6231274e-06,0.5733016091682859,False,0.004743434023112059
60,0.8312010501957992,0.8124960655846039,4.5819856e-06,0.8516939794441326,False,0.006544599775224924
61,0.8690503956684714,0.8771486886610619,1.2987047e-06,0.9009559461685791,False,0.005270000081509352
62,0.8689222788742774,0.8555661596152437,2.7859294e-06,0.8263467355090461,False,0.01209727767854929
63,0.8638186482988166,0.8522081062858409,4.9771766e-06,0.6437189879711079,False,0.023569902405142784
64,0.8601727274769209,0.8464783794710384,1.5968983e-06,0.8867929128523,False,0.006618342828005552
65,0.79224078243286,0.7155486457872232,3.7905106e-06,0.23233111546460455,False,0.005449202377349138
66,0.8512003291903973,0.8192893296301728,5.03142e-06,0.620855944709428,False,0.008431697264313698
67,0.763973319609272,0.7307162852621751,1.6090569e-06,0.7805418169755707,False,0.002198614412918687
68,0.8030272985656686,0.770042015880588,6.848479e-07,0.5930303056431869,False,0.00148174655623734
69,0.8230946060326253,0.8146901902585872,2.9969797e-06,0.8691832450695695,False,0.08712990581989288
70,0.7962336103380795,0.7498332175131088,2.5669995e-06,0.17891252664878815,False,0.017687631770968437
71,0.8439411043833649,0.8224939187818227,6.8022523e-06,0.09337165891167452,False,0.04335808381438255
72,0.8633454051607063,0.839957305289032,1.6829252e-06,0.8881340305677033,False,0.00872713327407837
73,0.8291779396462019,0.8151782542374857,1.2712132e-05,0.43206410101422743,False,0.061433643102645874
74,0.8527416748974692,0.8373260613806184,2.7721132e-06,0.8695703864533086,False,0.009835456497967243
75,0.8450498042834866,0.8336532486106982,4.5658817e-06,0.29865740208603986,False,0.01712982915341854
76,0.8450176417306227,0.8117123390506886,3.5005578e-06,0.24866587896769204,False,0.01901990734040737
77,0.8032181016450902,0.7425159632001284,7.5158823e-07,0.4608330849618869,False,0.009980072267353535
78,0.8249342971665834,0.8088927568018588,2.6102161e-06,0.32221145081083535,False,0.013769406825304031
79,0.8304667746672925,0.8140478711132819,1.7901623e-06,0.848640141470564,False,0.010818878188729286
80,0.8151085278188543,0.7957061782352801,3.0006352e-06,0.8353659498656353,False,0.0032011389266699553
