,AUC,AP,HSIC,p_value,#0.05,cov_1
69,0.9193384995764748,0.9034884118608272,0.0155056985,1.0910787688542571e-88,True,0.7866312265396118
70,0.8945069380675441,0.8448744198590374,0.0046538273,4.960114285222805e-62,True,0.6382975578308105
71,0.6023017902813299,0.6130643283378103,0.019538881,1.9851940878812192e-105,True,0.5659998655319214
72,0.7725843699664265,0.7438761959201434,0.0024772878,1.3307866639244298e-43,True,0.58563631772995
73,0.910617146558812,0.891953340002966,0.01928439,1.3755642239579628e-113,True,0.8909671306610107
74,0.7262067054338062,0.6717800498255138,0.007863096,2.4045479187806206e-83,True,0.8237516283988953
75,0.8714016620498615,0.8174465800293518,0.008042823,4.883706691894167e-76,True,0.7515662312507629
76,0.9098018712762366,0.8729566566495108,0.01692813,1.4250697925580739e-83,True,0.6986621618270874
77,0.8132514535477458,0.688396579911815,0.0065908767,2.8748944248236217e-60,True,0.5170357823371887
78,0.8165540701756778,0.8447699378823754,0.00077191275,1.669317966809597e-39,True,0.2163154035806656
79,0.818302891933029,0.7480986107943702,0.008190505,4.2765578447900176e-77,True,0.814900815486908
80,0.7951305004104275,0.7380793955331482,0.004320864,3.295193227560549e-82,True,0.6562894582748413
81,0.8773070366667213,0.8832353320386728,0.0066095,2.2285157096064186e-72,True,0.8065222501754761
82,0.581592793367347,0.5394774888041173,0.0018733636,2.472983900649964e-74,True,0.5823214650154114
83,0.8799242689444328,0.8123666117639738,0.006116487,2.346063056280215e-65,True,0.6925878524780273
84,0.38075353250207644,0.4220677595292355,0.003829738,2.0321653807176193e-66,True,0.5574902296066284
85,0.9119750184786851,0.8935298103935501,0.014190304,1.4853363360507743e-82,True,0.7962654232978821
86,0.7623528550988553,0.7006404372262781,0.012331924,5.613475165880701e-97,True,0.16182661056518555
87,0.7351991431134861,0.6420440077246254,0.006783019,4.655002129401369e-76,True,0.7659985423088074
88,0.7324114725204294,0.663735792214347,0.0039477004,6.24775433652138e-65,True,0.6883478760719299
89,0.838334742180896,0.7496063066367517,0.007529505,5.184937068248777e-80,True,0.6834545135498047
90,0.939094243401299,0.9176442470427651,0.014981484,3.951491709799948e-102,True,0.8606666326522827
91,0.7688383648657878,0.7150523652786828,0.0031315535,9.637980065485905e-48,True,0.6189408898353577
92,0.7236139202855443,0.6523169016627183,0.0045808665,2.30735730831956e-63,True,0.6833833456039429
93,0.4700435988902101,0.6087063463080422,0.00064276264,2.1235259674513805e-15,True,0.16680343449115753
94,0.7289961085044722,0.7004518654828396,0.003216391,1.9524494009922134e-57,True,0.3537416458129883
95,0.5617451679489585,0.644128493171974,0.00070378656,1.6044710203262316e-40,True,0.12717652320861816
96,0.4871509976032127,0.4576242410808664,0.002050307,1.789283441512611e-105,True,0.5904233455657959
97,0.9012172839506173,0.8980521133289966,0.012323131,2.80345670132861e-79,True,0.6784470677375793
98,0.9165446767790113,0.8943180436179481,0.013336715,3.179226200682093e-95,True,0.8013778924942017
99,0.7207093141693074,0.6144297691936537,0.0032191444,1.383218152167391e-39,True,0.7706451416015625
