,res0,res1,time_quick,time_RFF,time_grad_quick,time_grad_RFF,n,H
19,0.010444899089634418,0.009588440880179405,0.00030612945556640625,0.0002827644348144531,0.0006251335144042969,0.0002696514129638672,100,0
20,0.010444899089634418,0.010164986364543438,0.0003032684326171875,0.0002810955047607422,0.0006196498870849609,0.0002841949462890625,100,0
21,0.010444899089634418,0.0068096076138317585,0.0002987384796142578,0.0002837181091308594,0.00061798095703125,0.00027060508728027344,100,0
22,0.010444899089634418,0.014641448855400085,0.0003006458282470703,0.0002827644348144531,0.0006182193756103516,0.0002689361572265625,100,0
23,0.010444899089634418,0.010050240904092789,0.0003058910369873047,0.0002853870391845703,0.0006215572357177734,0.0002696514129638672,100,0
24,0.010444899089634418,0.015932798385620117,0.0003046989440917969,0.0003457069396972656,0.0006759166717529297,0.0002715587615966797,100,0
25,0.010444899089634418,0.009252123534679413,0.0003120899200439453,0.0002818107604980469,0.0006165504455566406,0.00026702880859375,100,0
26,0.010444899089634418,0.014410368166863918,0.0003008842468261719,0.00028252601623535156,0.0006155967712402344,0.00026917457580566406,100,0
27,0.010444899089634418,0.01033434271812439,0.0003006458282470703,0.00031280517578125,0.0006144046783447266,0.00026798248291015625,100,0
28,0.010444899089634418,0.00921107828617096,0.00029969215393066406,0.0002799034118652344,0.0006146430969238281,0.0002696514129638672,100,0
29,0.010444899089634418,0.01777053251862526,0.0002994537353515625,0.00028228759765625,0.0006258487701416016,0.0002701282501220703,100,0
30,0.010444899089634418,0.008944839239120483,0.00030112266540527344,0.0002799034118652344,0.0006158351898193359,0.0002684593200683594,100,0
31,0.010444899089634418,0.014207698404788971,0.00029921531677246094,0.0002810955047607422,0.0006237030029296875,0.0002684593200683594,100,0
32,0.010444899089634418,0.009818442165851593,0.00030231475830078125,0.00028228759765625,0.0006134510040283203,0.00026988983154296875,100,0
33,0.010444899089634418,0.009921596385538578,0.00029969215393066406,0.0002818107604980469,0.0006155967712402344,0.0002703666687011719,100,0
34,0.010444899089634418,0.007336111273616552,0.0003008842468261719,0.0002810955047607422,0.0006873607635498047,0.00027942657470703125,100,0
35,0.010444899089634418,0.009320823475718498,0.0003020763397216797,0.0002818107604980469,0.0006175041198730469,0.0002682209014892578,100,0
36,0.010444899089634418,0.01093278918415308,0.000301361083984375,0.0002827644348144531,0.0006124973297119141,0.0002689361572265625,100,0
37,0.010444899089634418,0.0128879863768816,0.00030040740966796875,0.00028252601623535156,0.0006165504455566406,0.00026726722717285156,100,0
38,0.010444899089634418,0.007112670689821243,0.000324249267578125,0.00028061866760253906,0.00061798095703125,0.0002682209014892578,100,0
39,0.010444899089634418,0.009655548259615898,0.00030231475830078125,0.0002830028533935547,0.0006175041198730469,0.00026702880859375,100,0
40,0.010444899089634418,0.008319390006363392,0.00030040740966796875,0.00029659271240234375,0.0006232261657714844,0.0002694129943847656,100,0
41,0.010444899089634418,0.009589293971657753,0.00029969215393066406,0.0002834796905517578,0.0006155967712402344,0.0002663135528564453,100,0
42,0.010444899089634418,0.00657251663506031,0.00029921531677246094,0.00028061866760253906,0.0006339550018310547,0.00027060508728027344,100,0
43,0.010444899089634418,0.012140721082687378,0.00030112266540527344,0.00028204917907714844,0.0006165504455566406,0.00026679039001464844,100,0
44,0.010444899089634418,0.015921523794531822,0.00029730796813964844,0.0002818107604980469,0.0006136894226074219,0.00028228759765625,100,0
45,0.010444899089634418,0.012183258309960365,0.0003006458282470703,0.0002808570861816406,0.0006122589111328125,0.0002658367156982422,100,0
46,0.010444899089634418,0.010818650014698505,0.0003542900085449219,0.00028777122497558594,0.0006186962127685547,0.0002689361572265625,100,0
47,0.010444899089634418,0.011773343198001385,0.00030112266540527344,0.0002815723419189453,0.0006182193756103516,0.00026798248291015625,100,0
48,0.010444899089634418,0.012560549192130566,0.00036525726318359375,0.00028514862060546875,0.0006148815155029297,0.00027060508728027344,100,0
49,0.010444899089634418,0.010635411366820335,0.0003008842468261719,0.0002837181091308594,0.0006144046783447266,0.00026798248291015625,100,0
50,0.010444899089634418,0.010978507809340954,0.0002989768981933594,0.0002841949462890625,0.0006191730499267578,0.00027108192443847656,100,0
51,0.010444899089634418,0.0132898585870862,0.00030994415283203125,0.00028967857360839844,0.0006122589111328125,0.00026917457580566406,100,0
52,0.010444899089634418,0.008045321330428123,0.00030040740966796875,0.00028204917907714844,0.0006146430969238281,0.0002753734588623047,100,0
53,0.010444899089634418,0.01257413625717163,0.0002989768981933594,0.0002918243408203125,0.0006434917449951172,0.0002684593200683594,100,0
54,0.010444899089634418,0.0077148559503257275,0.0003025531768798828,0.0002791881561279297,0.0006153583526611328,0.0002694129943847656,100,0
55,0.010444899089634418,0.00637591490522027,0.0005519390106201172,0.0002884864807128906,0.0006172657012939453,0.0002694129943847656,100,0
56,0.010444899089634418,0.009098035283386707,0.00033473968505859375,0.0003063678741455078,0.0006158351898193359,0.00026917457580566406,100,0
57,0.010444899089634418,0.010408465750515461,0.00031375885009765625,0.00028395652770996094,0.0006117820739746094,0.0002720355987548828,100,0
58,0.010444899089634418,0.009836786426603794,0.0003037452697753906,0.00028204917907714844,0.0006184577941894531,0.0002665519714355469,100,0
59,0.010444899089634418,0.009826860390603542,0.0003006458282470703,0.00029397010803222656,0.0006139278411865234,0.0002684593200683594,100,0
60,0.010444899089634418,0.007231077644973993,0.0002989768981933594,0.00028252601623535156,0.0006175041198730469,0.00026726722717285156,100,0
61,0.010444899089634418,0.008556128479540348,0.0003001689910888672,0.0002818107604980469,0.0006265640258789062,0.000270843505859375,100,0
62,0.010444899089634418,0.012717019766569138,0.00029969215393066406,0.0002830028533935547,0.0006148815155029297,0.0002677440643310547,100,0
63,0.010444899089634418,0.010066501796245575,0.00030112266540527344,0.00028395652770996094,0.0006451606750488281,0.00027060508728027344,100,0
64,0.010444899089634418,0.007355987560003996,0.0003044605255126953,0.0002818107604980469,0.0006151199340820312,0.00026679039001464844,100,0
65,0.010444899089634418,0.005595197901129723,0.00030040740966796875,0.00028133392333984375,0.0006163120269775391,0.0002808570861816406,100,0
66,0.010444899089634418,0.010944592766463757,0.00029969215393066406,0.0002818107604980469,0.0006899833679199219,0.00027489662170410156,100,0
67,0.010444899089634418,0.007116150110960007,0.00029921531677246094,0.00028133392333984375,0.0006184577941894531,0.0002684593200683594,100,0
68,0.010444899089634418,0.008106422610580921,0.0002994537353515625,0.0002818107604980469,0.0006153583526611328,0.0002677440643310547,100,0
69,0.010444899089634418,0.011020426638424397,0.00030112266540527344,0.0002803802490234375,0.0006132125854492188,0.0002675056457519531,100,0
70,0.010444899089634418,0.011056656017899513,0.00031495094299316406,0.00028228759765625,0.0006129741668701172,0.00026798248291015625,100,0
71,0.010444899089634418,0.011198299936950207,0.0003018379211425781,0.0002830028533935547,0.0006132125854492188,0.0002682209014892578,100,0
72,0.010444899089634418,0.011365317739546299,0.00030112266540527344,0.00029277801513671875,0.0006148815155029297,0.00026988983154296875,100,0
73,0.010444899089634418,0.012227269820868969,0.00029969215393066406,0.0002803802490234375,0.0006134510040283203,0.0002689361572265625,100,0
74,0.010444899089634418,0.01052041258662939,0.0003008842468261719,0.0002837181091308594,0.0006361007690429688,0.0002684593200683594,100,0
75,0.010444899089634418,0.00960379745811224,0.0003006458282470703,0.0002810955047607422,0.0006139278411865234,0.00026869773864746094,100,0
76,0.010444899089634418,0.009624646976590157,0.0002987384796142578,0.00027942657470703125,0.0006158351898193359,0.0002789497375488281,100,0
77,0.010444899089634418,0.008464280515909195,0.00030159950256347656,0.0002810955047607422,0.0006127357482910156,0.0002689361572265625,100,0
78,0.010444899089634418,0.008435742929577827,0.0003559589385986328,0.000286102294921875,0.0006177425384521484,0.00029659271240234375,100,0
79,0.010444899089634418,0.009329672902822495,0.0003027915954589844,0.0002887248992919922,0.0006251335144042969,0.0002701282501220703,100,0
80,0.010444899089634418,0.014249577187001705,0.00030112266540527344,0.00028324127197265625,0.0006153583526611328,0.00026917457580566406,100,0
81,0.010444899089634418,0.009546271525323391,0.0003008842468261719,0.0002815723419189453,0.0006144046783447266,0.00026869773864746094,100,0
82,0.010444899089634418,0.0098740104585886,0.00030040740966796875,0.00028061866760253906,0.0006184577941894531,0.0002703666687011719,100,0
83,0.010444899089634418,0.011999311856925488,0.0003020763397216797,0.0003116130828857422,0.0006208419799804688,0.00026869773864746094,100,0
84,0.010444899089634418,0.011622410267591476,0.000301361083984375,0.0002808570861816406,0.00061798095703125,0.0002694129943847656,100,0
85,0.010444899089634418,0.008785722777247429,0.0003027915954589844,0.0002827644348144531,0.0006351470947265625,0.0002689361572265625,100,0
86,0.010444899089634418,0.01041017472743988,0.0003178119659423828,0.0002837181091308594,0.0006191730499267578,0.00026869773864746094,100,0
87,0.010444899089634418,0.014587263576686382,0.00029850006103515625,0.0002856254577636719,0.0006260871887207031,0.00027441978454589844,100,0
88,0.010444899089634418,0.00844252947717905,0.0002994537353515625,0.00028061866760253906,0.0006151199340820312,0.00026726722717285156,100,0
89,0.010444899089634418,0.009456682950258255,0.0003006458282470703,0.00035381317138671875,0.0006268024444580078,0.0002701282501220703,100,0
90,0.010444899089634418,0.0068244170397520065,0.0003001689910888672,0.0002799034118652344,0.0006270408630371094,0.00027060508728027344,100,0
91,0.010444899089634418,0.008918873965740204,0.0003006458282470703,0.00028228759765625,0.0006144046783447266,0.0002956390380859375,100,0
92,0.010444899089634418,0.012112717144191265,0.0002987384796142578,0.00028204917907714844,0.0006146430969238281,0.00026917457580566406,100,0
93,0.010444899089634418,0.01392325758934021,0.0002987384796142578,0.0002803802490234375,0.0006189346313476562,0.0002644062042236328,100,0
94,0.010444899089634418,0.018220996484160423,0.0003209114074707031,0.0002808570861816406,0.0006203651428222656,0.00027489662170410156,100,0
95,0.010444899089634418,0.007847181521356106,0.00029540061950683594,0.00028586387634277344,0.0006110668182373047,0.0002772808074951172,100,0
96,0.010444899089634418,0.010723598301410675,0.0003082752227783203,0.0002884864807128906,0.00061798095703125,0.0002663135528564453,100,0
97,0.010444899089634418,0.008072459138929844,0.0002968311309814453,0.0002994537353515625,0.0006256103515625,0.0002696514129638672,100,0
98,0.010444899089634418,0.009308293461799622,0.000301361083984375,0.0002810955047607422,0.0006299018859863281,0.0002722740173339844,100,0
99,0.010444899089634418,0.009348580613732338,0.0003020763397216797,0.00028061866760253906,0.0007374286651611328,0.0003204345703125,100,0
100,0.0025737255346029997,0.0031334529630839825,0.0056302547454833984,0.0013136863708496094,0.011993408203125,0.0009014606475830078,1000,0
101,0.0025737255346029997,0.0020721545442938805,0.0031774044036865234,0.0007569789886474609,0.01047968864440918,0.0008628368377685547,1000,0
102,0.0025737255346029997,0.0023043605033308268,0.0032067298889160156,0.0007655620574951172,0.01065826416015625,0.00087738037109375,1000,0
103,0.0025737255346029997,0.0014673419063910842,0.003323078155517578,0.0006024837493896484,0.010565757751464844,0.0007493495941162109,1000,0
104,0.0025737255346029997,0.0011758088367059827,0.003063201904296875,0.0006105899810791016,0.00917816162109375,0.000690460205078125,1000,0
105,0.0025737255346029997,0.0028680770192295313,0.0026960372924804688,0.000591278076171875,0.00956583023071289,0.0006747245788574219,1000,0
106,0.0025737255346029997,0.00346558541059494,0.0025031566619873047,0.0006704330444335938,0.008806705474853516,0.0006840229034423828,1000,0
107,0.0025737255346029997,0.0037043881602585316,0.0028717517852783203,0.0006029605865478516,0.008908987045288086,0.0007808208465576172,1000,0
108,0.0025737255346029997,0.003347930032759905,0.0026357173919677734,0.000682830810546875,0.008669853210449219,0.0006494522094726562,1000,0
109,0.0025737255346029997,0.0021887817420065403,0.0026178359985351562,0.0005910396575927734,0.0078012943267822266,0.0007359981536865234,1000,0
110,0.0025737255346029997,0.004708283580839634,0.002618551254272461,0.0006949901580810547,0.008016824722290039,0.0006551742553710938,1000,0
111,0.0025737255346029997,0.001784251886419952,0.0025243759155273438,0.0005953311920166016,0.008232355117797852,0.0006549358367919922,1000,0
112,0.0025737255346029997,0.0027084331959486008,0.0023462772369384766,0.0005922317504882812,0.008377790451049805,0.000713348388671875,1000,0
113,0.0025737255346029997,0.0030858616810292006,0.0022432804107666016,0.0007183551788330078,0.007628202438354492,0.0006985664367675781,1000,0
114,0.0025737255346029997,0.00157642038539052,0.002432584762573242,0.0005919933319091797,0.008289575576782227,0.0006804466247558594,1000,0
115,0.0025737255346029997,0.003054859349504113,0.002663850784301758,0.0006494522094726562,0.008229255676269531,0.0006499290466308594,1000,0
116,0.0025737255346029997,0.00221555819734931,0.002479076385498047,0.0005843639373779297,0.00774836540222168,0.0006725788116455078,1000,0
117,0.0025737255346029997,0.0022702920250594616,0.002263307571411133,0.0005950927734375,0.009455204010009766,0.0008711814880371094,1000,0
118,0.0025737255346029997,0.0014119255356490612,0.002160787582397461,0.0006356239318847656,0.007632255554199219,0.0006515979766845703,1000,0
119,0.0025737255346029997,0.0014764260267838836,0.002283334732055664,0.0005979537963867188,0.0076198577880859375,0.000667572021484375,1000,0
120,0.0025737255346029997,0.0026498797815293074,0.002703428268432617,0.00060272216796875,0.009021759033203125,0.0006918907165527344,1000,0
121,0.0025737255346029997,0.004270554520189762,0.0023279190063476562,0.0006270408630371094,0.008571624755859375,0.0010516643524169922,1000,0
122,0.0025737255346029997,0.0019042853964492679,0.0030701160430908203,0.0006897449493408203,0.009605646133422852,0.0006690025329589844,1000,0
123,0.0025737255346029997,0.0008676133002154529,0.003336191177368164,0.0008063316345214844,0.009117841720581055,0.0008144378662109375,1000,0
124,0.0025737255346029997,0.0034139472991228104,0.0031890869140625,0.0006961822509765625,0.009766578674316406,0.0006625652313232422,1000,0
125,0.0025737255346029997,0.003918596543371677,0.0023429393768310547,0.0006704330444335938,0.00856471061706543,0.0007741451263427734,1000,0
126,0.0025737255346029997,0.0019353936659172177,0.0022432804107666016,0.0005958080291748047,0.009216547012329102,0.0008065700531005859,1000,0
127,0.0025737255346029997,0.0018473878735676408,0.003011465072631836,0.0006816387176513672,0.009597063064575195,0.0006885528564453125,1000,0
128,0.0025737255346029997,0.004031950607895851,0.002875804901123047,0.0006368160247802734,0.009891986846923828,0.0006656646728515625,1000,0
129,0.0025737255346029997,0.0017246396746486425,0.0029268264770507812,0.0005903244018554688,0.01018834114074707,0.0006670951843261719,1000,0
130,0.0025737255346029997,0.002528831362724304,0.002966165542602539,0.0005943775177001953,0.009639978408813477,0.0006918907165527344,1000,0
131,0.0025737255346029997,0.002212556079030037,0.0030226707458496094,0.0006022453308105469,0.011120319366455078,0.0007581710815429688,1000,0
132,0.0025737255346029997,0.00229816441424191,0.002913236618041992,0.0005953311920166016,0.009904623031616211,0.0006618499755859375,1000,0
133,0.0025737255346029997,0.0020215294789522886,0.0032007694244384766,0.0007102489471435547,0.011425495147705078,0.0006988048553466797,1000,0
134,0.0025737255346029997,0.0012522489996626973,0.002674579620361328,0.0006592273712158203,0.007809638977050781,0.0007700920104980469,1000,0
135,0.0025737255346029997,0.003982382360845804,0.0029141902923583984,0.0006868839263916016,0.00893545150756836,0.0006566047668457031,1000,0
136,0.0025737255346029997,0.0015532744582742453,0.0025146007537841797,0.0005917549133300781,0.00892496109008789,0.0007815361022949219,1000,0
137,0.0025737255346029997,0.0030924188904464245,0.0027115345001220703,0.0007481575012207031,0.00792384147644043,0.0007550716400146484,1000,0
138,0.0025737255346029997,0.0028916439041495323,0.0028574466705322266,0.0006861686706542969,0.008313655853271484,0.0007288455963134766,1000,0
139,0.0025737255346029997,0.0017705954378470778,0.0035784244537353516,0.0008697509765625,0.01212620735168457,0.0013134479522705078,1000,0
140,0.0025737255346029997,0.003785047447308898,0.003175497055053711,0.0006170272827148438,0.008588314056396484,0.0006499290466308594,1000,0
141,0.0025737255346029997,0.0016194178024306893,0.002464771270751953,0.0005867481231689453,0.009266138076782227,0.0007085800170898438,1000,0
142,0.0025737255346029997,0.0015831474447622895,0.0025064945220947266,0.0011370182037353516,0.00972437858581543,0.0006499290466308594,1000,0
143,0.0025737255346029997,0.0020786342211067677,0.002513885498046875,0.0005755424499511719,0.00915217399597168,0.0006556510925292969,1000,0
144,0.0025737255346029997,0.0019226080039516091,0.0027332305908203125,0.0006191730499267578,0.009244441986083984,0.0007872581481933594,1000,0
145,0.0025737255346029997,0.002557688858360052,0.002404928207397461,0.0005834102630615234,0.007820844650268555,0.0006482601165771484,1000,0
146,0.0025737255346029997,0.0024287118576467037,0.0026273727416992188,0.0005879402160644531,0.007963180541992188,0.0006482601165771484,1000,0
147,0.0025737255346029997,0.0015337520744651556,0.0033075809478759766,0.0007624626159667969,0.012079000473022461,0.0008499622344970703,1000,0
148,0.0025737255346029997,0.002541834022849798,0.003232240676879883,0.0007634162902832031,0.010862588882446289,0.0007658004760742188,1000,0
149,0.0025737255346029997,0.0020238400902599096,0.002714872360229492,0.0007052421569824219,0.00870370864868164,0.0006625652313232422,1000,0
150,0.0025737255346029997,0.0025608171708881855,0.002691030502319336,0.0005946159362792969,0.009829998016357422,0.0006473064422607422,1000,0
151,0.0025737255346029997,0.0016513116424903274,0.0027844905853271484,0.0005917549133300781,0.008348941802978516,0.0006628036499023438,1000,0
152,0.0025737255346029997,0.002613161224871874,0.002344846725463867,0.0005922317504882812,0.008417606353759766,0.0006558895111083984,1000,0
153,0.0025737255346029997,0.0017429232830181718,0.002477884292602539,0.0005846023559570312,0.007740974426269531,0.0006613731384277344,1000,0
154,0.0025737255346029997,0.002631921088322997,0.002520322799682617,0.0005872249603271484,0.00846099853515625,0.0006718635559082031,1000,0
155,0.0025737255346029997,0.0021862692665308714,0.003297090530395508,0.0007762908935546875,0.010055303573608398,0.0008931159973144531,1000,0
156,0.0025737255346029997,0.002973878523334861,0.0032134056091308594,0.0007548332214355469,0.010275840759277344,0.0008745193481445312,1000,0
157,0.0025737255346029997,0.0014528471510857344,0.0031397342681884766,0.0007653236389160156,0.010018348693847656,0.0008726119995117188,1000,0
158,0.0025737255346029997,0.0021124507766216993,0.0030622482299804688,0.0007898807525634766,0.010143280029296875,0.0008528232574462891,1000,0
159,0.0025737255346029997,0.003208916401490569,0.0032279491424560547,0.0007703304290771484,0.010218143463134766,0.0008451938629150391,1000,0
160,0.0025737255346029997,0.001868108636699617,0.003237009048461914,0.0007567405700683594,0.0109100341796875,0.0008690357208251953,1000,0
161,0.0025737255346029997,0.001424682792276144,0.00323486328125,0.0007734298706054688,0.009593009948730469,0.000858306884765625,1000,0
162,0.0025737255346029997,0.0036167018115520477,0.0030639171600341797,0.0007557868957519531,0.009827613830566406,0.0008544921875,1000,0
163,0.0025737255346029997,0.002990902867168188,0.0031251907348632812,0.0007505416870117188,0.010216236114501953,0.0008809566497802734,1000,0
164,0.0025737255346029997,0.002580083906650543,0.003256559371948242,0.0007674694061279297,0.009740352630615234,0.0008594989776611328,1000,0
165,0.0025737255346029997,0.003398339031264186,0.004033088684082031,0.0005898475646972656,0.010150432586669922,0.0006630420684814453,1000,0
166,0.0025737255346029997,0.005689656361937523,0.002378225326538086,0.0007944107055664062,0.008435249328613281,0.0007605552673339844,1000,0
167,0.0025737255346029997,0.0021007147151976824,0.002453327178955078,0.0005972385406494141,0.008333921432495117,0.0006611347198486328,1000,0
168,0.0025737255346029997,0.003692054655402899,0.002390146255493164,0.0005855560302734375,0.007559061050415039,0.00067901611328125,1000,0
169,0.0025737255346029997,0.002876166719943285,0.0023446083068847656,0.0005905628204345703,0.0089111328125,0.0006973743438720703,1000,0
170,0.0025737255346029997,0.0024249942507594824,0.002443075180053711,0.0005841255187988281,0.008467674255371094,0.00064849853515625,1000,0
171,0.0025737255346029997,0.002816864289343357,0.0033044815063476562,0.000762939453125,0.010314226150512695,0.0008609294891357422,1000,0
172,0.0025737255346029997,0.002741508651524782,0.0032625198364257812,0.0007770061492919922,0.009964227676391602,0.0008661746978759766,1000,0
173,0.0025737255346029997,0.0019005825743079185,0.0032646656036376953,0.001352548599243164,0.010057210922241211,0.0008866786956787109,1000,0
174,0.0025737255346029997,0.001234218361787498,0.0032362937927246094,0.0007693767547607422,0.009935140609741211,0.0008716583251953125,1000,0
175,0.0025737255346029997,0.0023058047518134117,0.003197193145751953,0.0007655620574951172,0.010405778884887695,0.0008878707885742188,1000,0
176,0.0025737255346029997,0.0034608335699886084,0.0032317638397216797,0.0007691383361816406,0.009704828262329102,0.0008542537689208984,1000,0
177,0.0025737255346029997,0.0021980551537126303,0.0032074451446533203,0.0007925033569335938,0.010232925415039062,0.0008645057678222656,1000,0
178,0.0025737255346029997,0.0023232894018292427,0.0032570362091064453,0.0005960464477539062,0.013231277465820312,0.0006823539733886719,1000,0
179,0.0025737255346029997,0.00239155488088727,0.002604246139526367,0.0005931854248046875,0.008905410766601562,0.0006628036499023438,1000,0
180,0.0025737255346029997,0.004657312296330929,0.0024416446685791016,0.0005860328674316406,0.007902383804321289,0.00067901611328125,1000,0
181,0.0025737255346029997,0.0031585257966071367,0.0024662017822265625,0.0006163120269775391,0.007714033126831055,0.0006878376007080078,1000,0
182,0.0025737255346029997,0.0034863215405493975,0.0022974014282226562,0.0005805492401123047,0.008667945861816406,0.0006623268127441406,1000,0
183,0.0025737255346029997,0.002036647405475378,0.0027039051055908203,0.0005910396575927734,0.007893562316894531,0.0006604194641113281,1000,0
184,0.0025737255346029997,0.0032199248671531677,0.0024394989013671875,0.0005917549133300781,0.00955820083618164,0.0006587505340576172,1000,0
185,0.0025737255346029997,0.0023457647766917944,0.0027968883514404297,0.0005865097045898438,0.007495880126953125,0.0006690025329589844,1000,0
186,0.0025737255346029997,0.0018334930064156651,0.002893686294555664,0.0006070137023925781,0.009602785110473633,0.0006632804870605469,1000,0
187,0.0025737255346029997,0.0010892185382544994,0.003149747848510742,0.0006000995635986328,0.009054183959960938,0.0006887912750244141,1000,0
188,0.0025737255346029997,0.0025376782286912203,0.0025587081909179688,0.0006239414215087891,0.00905466079711914,0.0006592273712158203,1000,0
189,0.0025737255346029997,0.0029773730784654617,0.002506732940673828,0.0005886554718017578,0.007653951644897461,0.0006656646728515625,1000,0
190,0.0025737255346029997,0.0024932411033660173,0.0022857189178466797,0.0005970001220703125,0.008580684661865234,0.0006494522094726562,1000,0
191,0.0025737255346029997,0.00201748451218009,0.002506732940673828,0.0005934238433837891,0.00977778434753418,0.0008854866027832031,1000,0
192,0.0025737255346029997,0.0021132517140358686,0.002990245819091797,0.0007414817810058594,0.011025190353393555,0.0008690357208251953,1000,0
193,0.0025737255346029997,0.0023968566674739122,0.0031249523162841797,0.0007736682891845703,0.01041865348815918,0.0008981227874755859,1000,0
194,0.0025737255346029997,0.0022561608348041773,0.0032269954681396484,0.0007562637329101562,0.010156631469726562,0.0008671283721923828,1000,0
195,0.0025737255346029997,0.0023905744310468435,0.0032846927642822266,0.0007777214050292969,0.010352373123168945,0.0008492469787597656,1000,0
196,0.0025737255346029997,0.003182554617524147,0.0032033920288085938,0.0007505416870117188,0.011222362518310547,0.0006825923919677734,1000,0
197,0.0025737255346029997,0.002090229419991374,0.0027887821197509766,0.0005893707275390625,0.00843667984008789,0.0006492137908935547,1000,0
198,0.0025737255346029997,0.0019540335051715374,0.002441883087158203,0.0005872249603271484,0.008166790008544922,0.0006721019744873047,1000,0
199,0.0025737255346029997,0.0023588708136230707,0.0032722949981689453,0.0006923675537109375,0.00929403305053711,0.0006558895111083984,1000,0
200,0.002182123949751258,0.0028757574036717415,0.019953250885009766,0.0009860992431640625,0.05168771743774414,0.009245872497558594,2000,0
201,0.002182123949751258,0.0018296807538717985,0.015333414077758789,0.0007457733154296875,0.04172086715698242,0.0008149147033691406,2000,0
202,0.002182123949751258,0.003011023858562112,0.011720418930053711,0.0008237361907958984,0.041554927825927734,0.0008432865142822266,2000,0
203,0.002182123949751258,0.0021286713890731335,0.011714696884155273,0.0007576942443847656,0.0482485294342041,0.0008461475372314453,2000,0
204,0.002182123949751258,0.0018204291118308902,0.01956629753112793,0.0007779598236083984,0.05434608459472656,0.0008134841918945312,2000,0
205,0.002182123949751258,0.0018363669514656067,0.011051654815673828,0.0007386207580566406,0.041330575942993164,0.0050966739654541016,2000,0
206,0.002182123949751258,0.0018394575454294682,0.012421846389770508,0.0007548332214355469,0.04330778121948242,0.0008287429809570312,2000,0
207,0.002182123949751258,0.0015167766250669956,0.01230764389038086,0.0007855892181396484,0.04097747802734375,0.0008180141448974609,2000,0
208,0.002182123949751258,0.001525646890513599,0.011691093444824219,0.0010149478912353516,0.040079355239868164,0.0008251667022705078,2000,0
209,0.002182123949751258,0.0026370049454271793,0.01189565658569336,0.0007364749908447266,0.042913198471069336,0.0008704662322998047,2000,0
210,0.002182123949751258,0.0007885368540883064,0.012294530868530273,0.0008246898651123047,0.03999209403991699,0.0008044242858886719,2000,0
211,0.002182123949751258,0.0022330167703330517,0.016636371612548828,0.0008342266082763672,0.04522347450256348,0.0008168220520019531,2000,0
212,0.002182123949751258,0.002633251715451479,0.014654397964477539,0.0009768009185791016,0.04944300651550293,0.0010957717895507812,2000,0
213,0.002182123949751258,0.0019830120727419853,0.0227353572845459,0.001134634017944336,0.05232524871826172,0.0010857582092285156,2000,0
214,0.002182123949751258,0.0036188215017318726,0.014619588851928711,0.0009756088256835938,0.05072593688964844,0.0011360645294189453,2000,0
215,0.002182123949751258,0.0014294887660071254,0.014696836471557617,0.0009338855743408203,0.047658443450927734,0.0010273456573486328,2000,0
