,AUC,AP,HSIC,p_value,#0.05,cov_1
0,0.7020738389756944,0.6951258077721134,0.012096544,6.618626442445487e-86,True,0.31261536478996277
1,0.7062103753065851,0.7189909015196256,0.0047476073,1.753253428590815e-40,True,0.32637640833854675
2,0.6971343449931412,0.736300746537417,0.005415266,4.907589785211654e-62,True,0.40225857496261597
3,0.6479907782215908,0.6486049889121007,0.005835171,3.9707016715795826e-41,True,0.04124242439866066
4,0.6752898769222335,0.6567660895532069,0.0032970423,1.3409710766696587e-23,True,0.084798663854599
5,0.7189875000000001,0.689825938030318,0.00939113,3.099280570612792e-56,True,0.4083850383758545
6,0.7341580422038646,0.729218531699086,0.017056981,1.1378290627763701e-117,True,0.46550577878952026
7,0.7362386600237953,0.7270158439673619,0.004132014,5.915272671432515e-52,True,0.49974843859672546
8,0.7447422456892153,0.7355703953677388,0.003512979,1.433738004212207e-60,True,0.16376547515392303
9,0.8005763063628211,0.805389143204059,0.0025154087,5.822412779241513e-17,True,0.09758955240249634
10,0.7794804196188279,0.7481381805167437,0.0067918873,2.120657502737853e-56,True,0.3074456453323364
11,0.7462673130193905,0.7422632236173252,0.009620888,2.4925345865417933e-90,True,0.39116519689559937
12,0.6960744323368879,0.6946758802040937,0.0062393374,1.2281469273153782e-31,True,0.007736151572316885
13,0.7401389180221583,0.7352113553794525,0.007076443,7.11792500419688e-53,True,0.22499734163284302
14,0.636555345515648,0.5902546946875881,6.410444e-05,5.970012947844558e-11,True,0.32702112197875977
15,0.8083970813563377,0.8150149677032295,0.01351808,6.562054924220268e-110,True,0.6972485184669495
16,0.6735959472443007,0.6438139303527451,4.888221e-05,0.010916630154991752,True,0.05978810787200928
17,0.6381010380622837,0.5802268582903494,0.00011440941,3.5056642899693806e-15,True,0.11321991682052612
18,0.7395205504558332,0.7374051040965529,0.0042482642,4.2820126152327e-41,True,0.1912575513124466
19,0.8279360441522603,0.8129085465359898,0.008367483,9.847840707972077e-60,True,0.5186160206794739
20,0.6350944030987311,0.6461561750385066,0.010918561,2.1482067274611964e-84,True,0.0745360404253006
21,0.6608155535917183,0.6594038237663986,0.012451756,1.7179742863141576e-75,True,0.2943696677684784
22,0.726078683193515,0.7081251318298212,0.006617226,4.867893776687252e-56,True,0.28160661458969116
23,0.7595468034152437,0.730282343096858,0.0021703772,1.7800633045572078e-31,True,0.14431071281433105
24,0.7560937548765643,0.7522332411625194,0.0047210758,2.025760775124936e-34,True,0.16468513011932373
25,0.7027034098416416,0.664327837230487,0.001120058,1.1753911504005328e-09,True,0.08578784018754959
26,0.7671114955657082,0.765370386364973,0.006695325,2.9639131361199246e-48,True,0.30707046389579773
27,0.7672167114941085,0.7595851102309126,0.013840409,9.955534462317804e-91,True,0.3340338468551636
28,0.7577853275484958,0.7452735429163134,0.016409459,1.8427830868062035e-99,True,0.7551546096801758
29,0.6541924849668813,0.6230460095589556,0.0016844728,3.0043680593332214e-27,True,0.05972452834248543
30,0.6662832346697342,0.6428076251773677,4.3087284e-06,1.0968014943643705e-05,True,0.18034403026103973
31,0.7282493007598821,0.6996464826836393,0.0034508798,1.240616093340219e-28,True,0.16681569814682007
32,0.6455430425653751,0.621199235171283,0.0048006354,3.5920106937811893e-28,True,0.2744697332382202
33,0.7333256884403885,0.7081762718441542,0.005159365,3.607233427813903e-58,True,0.18454962968826294
34,0.6615027189351512,0.6167687856699994,1.1850838e-05,0.32283370751975327,False,0.09081552177667618
35,0.689781800532298,0.6416470294843639,0.0023818398,1.317860460141192e-32,True,0.5654988884925842
36,0.6940452831640505,0.6713360264377748,0.0016431876,1.1490127620394934e-51,True,0.14546367526054382
37,0.7211842483472262,0.6829742677673042,0.00075659866,2.0543939661216077e-19,True,0.16172794997692108
38,0.663908890424062,0.6344406977908629,0.00033023633,1.3771505606546578e-20,True,0.17322836816310883
39,0.7748506322858875,0.7668175425503877,0.0005312826,3.0996196972993452e-24,True,0.240422785282135
40,0.6769558453351495,0.6754348838690563,0.0065029575,2.264494178551663e-59,True,0.42355722188949585
41,0.7599557748612846,0.7284399747128552,0.0041851155,5.9497157457758764e-36,True,0.2289944589138031
42,0.6669474170960497,0.6624511567277074,0.00172401,7.674853065649563e-32,True,0.3132409155368805
43,0.7785079894128026,0.7554726499344558,0.002849868,1.0187758460348612e-40,True,0.3076256513595581
44,0.7178833333333333,0.6743134915119297,0.00045255365,2.4142459867068882e-06,True,0.046880435198545456
45,0.8186783277689071,0.8017383102763691,0.012816946,6.956597562353885e-86,True,0.5937632322311401
46,0.6520569584029671,0.6316373278153302,0.0012455205,4.7138396817697965e-25,True,0.17881831526756287
47,0.6869754328860148,0.6983602526506926,0.011286314,2.945531986614117e-85,True,0.5383903384208679
