,er1,cor1,p1,HSIC1,er2,cor2,p2,HSIC2,er3,cor3,p3,HSIC3
0,1.0651616122459018e-07,1.1050329208374023,3.121259482877899e-66,0.027339395135641098,12.211353302001953,0.13223446905612946,0.9118546792991234,0.0008329995907843113,12.271024703979492,0.13748124241828918,0.8800154880508648,0.0006098442827351391
1,2.4753333605076477e-08,0.9940547943115234,2.822396516535249e-69,0.04114178940653801,6.19611930847168,0.06210204213857651,0.7910734990821963,0.0009039235883392394,6.222404479980469,0.08517315238714218,0.5477057974620991,0.0005760513595305383
2,1.5581113984808326e-05,0.9801495671272278,4.561371675592816e-62,0.03431202843785286,5.650803089141846,0.11721067130565643,0.04436591409151064,0.002613479271531105,5.60979700088501,0.09108539670705795,0.11121796668084483,0.0018720276420935988
3,7.715416359133087e-07,1.088040828704834,4.137601451845961e-62,0.026343485340476036,7.448826789855957,0.011737138964235783,0.7759042957344542,0.0011953430948778987,6.469334125518799,0.093370720744133,0.8539351947112295,0.0008965210872702301
4,1.6682779460097663e-06,1.1313426494598389,3.641734882382457e-77,0.031063959002494812,17.43073081970215,0.017492666840553284,0.07420465230316316,0.0026106685400009155,17.464405059814453,0.02970411442220211,0.0819872376821856,0.0024077026173472404
5,2.9465525130945025e-06,1.1312354803085327,2.2163948845866265e-68,0.040136538445949554,5.417366027832031,0.0502568744122982,0.9182671096117548,0.0007466901442967355,5.744556427001953,0.08591018617153168,0.6777088423490558,0.000496302149258554
6,3.342770469316747e-06,1.059423565864563,1.1566968154246664e-70,0.030379915609955788,17.083932876586914,0.04888450726866722,0.7764883015614834,0.0011029364541172981,17.282817840576172,0.01383275631815195,0.7064920199837654,0.0009654267341829836
7,8.930775834414817e-07,0.893084704875946,8.087010153379855e-69,0.03351811692118645,5.382555961608887,0.045714832842350006,0.816323437717586,0.0009675941546447575,5.313243389129639,0.08375108242034912,0.8463463633265158,0.0005401726812124252
8,9.819262913879356e-07,1.0003634691238403,1.102436668034638e-71,0.03633420541882515,13.43700122833252,0.09603095799684525,0.42701574076591203,0.0015971626853570342,13.434846878051758,0.09189380705356598,0.36805151896436406,0.001394234481267631
9,6.711287369398633e-06,0.8817381262779236,1.8060010661393247e-55,0.024921493604779243,3.5808334350585938,0.19005434215068817,0.05909781602386083,0.0025921533815562725,3.62568736076355,0.2416309416294098,0.026702670229842823,0.0027549241203814745
10,2.8004335035802796e-05,1.093300700187683,3.0467375919635203e-77,0.036453649401664734,17.786073684692383,0.07710075378417969,0.01665659817217676,0.003133404301479459,17.841617584228516,0.057797469198703766,0.08131115077052031,0.002081194892525673
11,0.002475581131875515,1.0653783082962036,1.1030869684283728e-55,0.035177648067474365,11.788966178894043,0.0614008866250515,0.10149312702888386,0.002142783021554351,11.513413429260254,0.11400356143712997,0.06189824672992427,0.0018859197152778506
12,2.8961455882381415e-06,1.1290490627288818,6.798004135862824e-72,0.03767336905002594,9.132439613342285,0.06828001141548157,0.554386460302912,0.0012117521837353706,9.173901557922363,0.08825868368148804,0.7239135240522181,0.0006225848919712007
13,4.652223287848756e-05,1.1280043125152588,5.3434563042245054e-67,0.02791682817041874,22.12384796142578,0.05549975112080574,0.3635620930854118,0.0016127818962559104,22.019594192504883,0.09896247088909149,0.3616229483081617,0.001347208977676928
14,5.945990324107697e-06,1.1259374618530273,3.798088889995402e-82,0.041477497667074203,8.08296012878418,0.037635911256074905,0.4829260330881904,0.0014857399510219693,8.254133224487305,0.042081721127033234,0.713783774258198,0.0005099364789202809
15,1.6025224169879948e-07,0.9983353018760681,1.6586366986224475e-69,0.03748420253396034,7.71305513381958,0.09949218481779099,0.4691803765171665,0.0013576570199802518,8.217801094055176,0.11130079627037048,0.32563322597748495,0.0007212611380964518
16,0.15145358443260193,0.7709072828292847,2.9486524277832907e-38,0.02029791846871376,2.714221239089966,0.11789681762456894,0.8701629809132685,0.0009002306032925844,3.3804495334625244,0.10426931083202362,0.829938674473636,0.0003950304235331714
17,0.001637622364796698,0.5959182977676392,4.319110324138514e-50,0.017166683450341225,13.544838905334473,0.06396196782588959,0.19430879357047126,0.0020554433576762676,12.864550590515137,0.014382845722138882,0.10015909090218761,0.002179735340178013
18,0.0036150654777884483,0.5922629237174988,3.991800450272196e-42,0.019595474004745483,3.1355223655700684,0.05650980398058891,0.8015119487753358,0.0010881507769227028,3.2108120918273926,0.06842352449893951,0.9058494877513769,0.00040084714419208467
19,5.636939590658585e-07,1.0364872217178345,6.737835520224452e-55,0.023744506761431694,4.026368141174316,0.09182282537221909,0.7180748930443057,0.001234404742717743,3.7832374572753906,0.1596907079219818,0.31137115663869436,0.001628913450986147
20,6.162699150991102e-07,0.9204476475715637,6.806744564331628e-63,0.025236088782548904,7.036162853240967,0.07217680662870407,0.18214329982267474,0.00226722308434546,7.382085800170898,0.1941923201084137,0.032658039770290775,0.0029926146380603313
21,0.6319915652275085,1.366649866104126,5.752111896408295e-57,0.061339039355516434,12.67784595489502,0.0028535453602671623,0.8854819251928866,0.0005448241136036813,12.691356658935547,0.0016555528854951262,0.7998804076875374,0.00026004959363490343
22,7.711105922680872e-07,1.011972427368164,1.676825854588332e-72,0.032039012759923935,9.755249977111816,0.15494419634342194,0.795775611161888,0.0010688723996281624,9.939939498901367,0.2016495317220688,0.43808699499797454,0.001233433373272419
23,0.020683785900473595,0.8061351776123047,5.771740613700448e-65,0.030140215530991554,9.382719993591309,0.07991059124469757,0.4424620454740057,0.0016949983546510339,10.37195873260498,0.10516247153282166,0.7063677333699113,0.0007495044847019017
24,2.8783065886273107e-07,1.053383231163025,1.1218573300102801e-72,0.03203543648123741,12.524633407592773,0.013430912978947163,0.8298278495368514,0.0010220344411209226,12.486123085021973,0.037841882556676865,0.802869284173906,0.0008337293402291834
25,0.0002091157657559961,1.2097665071487427,9.704036103011678e-78,0.04006790742278099,14.323220252990723,0.04565778747200966,0.9437664647712577,0.0008511600317433476,14.377394676208496,0.03457428514957428,0.8866295820604156,0.0008081124979071319
26,0.005404034163802862,0.634082555770874,1.0719909882106163e-40,0.020387643948197365,3.3328359127044678,0.07086315006017685,0.7467211800674428,0.001109552220441401,2.978559970855713,0.13102936744689941,0.5950458918401457,0.0010134780313819647
27,3.727380317286588e-05,1.1239546537399292,4.745837018157796e-68,0.03124634176492691,10.811326026916504,0.0701218694448471,0.7799965787214518,0.0011561494320631027,10.064805030822754,0.16385450959205627,0.29861653683884204,0.0017351993592455983
28,7.344281982568646e-08,0.9156550765037537,1.7201561828940373e-70,0.02855958789587021,10.119685173034668,0.010184051468968391,0.5872264454675983,0.0014115021331235766,9.366326332092285,0.11523270606994629,0.3628647004553444,0.0018416072707623243
29,0.11422789096832275,0.31737658381462097,1.0259813232542516e-25,0.013381660915911198,2.0343518257141113,0.03993788734078407,0.6903436233292933,0.0011354348389431834,2.2762508392333984,0.04312441870570183,0.5737198677173294,0.0008019607630558312
30,5.106190315018466e-07,1.2662816047668457,3.0850271774865448e-59,0.04171811416745186,6.1869659423828125,0.15821392834186554,0.1431605089454375,0.002162393182516098,7.040451526641846,0.20468206703662872,0.0700143203134201,0.0016349108191207051
31,1.2505834092735313e-06,1.0220249891281128,3.2047170041717867e-74,0.03706888481974602,8.51393985748291,0.043249379843473434,0.7328147422538236,0.0010983907850459218,8.254700660705566,0.15195436775684357,0.5870949638130251,0.0007601304678246379
32,8.966536029220151e-07,0.9363589882850647,3.57646560356192e-70,0.03475838527083397,4.805788993835449,0.062248118221759796,0.13545103181111479,0.0023026112467050552,4.776667594909668,0.1307907998561859,0.10732945136240742,0.002408508211374283
33,1.9941384721278155e-07,0.8174457550048828,8.704965061387872e-57,0.026469647884368896,6.142488479614258,0.08926250040531158,0.324806216347402,0.0017408726271241903,6.234762668609619,0.05004897341132164,0.37556282672372304,0.001541130244731903
34,0.00034328168840147555,0.8642745614051819,2.3771045186935627e-64,0.02610005810856819,17.654993057250977,0.021025976166129112,0.7845379173361111,0.001114174141548574,16.396745681762695,0.1313251554965973,0.8083492117507106,0.0008301525376737118
35,1.5367487549156067e-07,1.1254328489303589,3.2880078924325063e-68,0.03166380897164345,11.477930068969727,0.006146520376205444,0.6244776975007964,0.0013697762042284012,11.555425643920898,0.015593074262142181,0.7332203382989448,0.0008175074472092092
36,5.717228305002209e-06,1.0173394680023193,1.1851172346208847e-65,0.025755804032087326,24.847429275512695,0.05114758014678955,0.7339606248589226,0.0013319324934855103,24.681499481201172,0.037670958787202835,0.750356769436299,0.000981840305030346
37,9.212232612298976e-07,1.1691240072250366,2.0742902782961074e-74,0.028727950528264046,32.55998611450195,0.0717666745185852,0.016554622943763298,0.0032324963249266148,0.00621012132614851,1.2126195430755615,1.5727670910459238e-72,0.02022678591310978
38,0.04522135108709335,0.42687469720840454,5.117993053519456e-35,0.014189944602549076,4.814568519592285,0.03151344135403633,0.7689946790183362,0.0012853337684646249,4.547394752502441,0.06473570317029953,0.8436330353715153,0.0010701774153858423
39,1.0368515253067017,0.5746729373931885,5.245339111062758e-43,0.01716083474457264,10.59924602508545,0.08293633908033371,0.5750386662811362,0.0014796422328799963,9.369206428527832,0.03279253840446472,0.547808374768759,0.001494445139542222
40,3.1737718018121086e-06,1.0139284133911133,3.538859481530144e-68,0.04167233407497406,3.927932024002075,0.07223410159349442,0.8500903887962212,0.0007555386400781572,3.9789626598358154,0.0929596871137619,0.44797229507978875,0.0007980854716151953
41,1.4648044270870741e-05,0.7205386757850647,2.0198487070388432e-55,0.024861682206392288,7.390769958496094,0.11635581403970718,0.27885308891937155,0.0019154640613123775,6.973026752471924,0.19006744027137756,0.106003202072703,0.0022187090944498777
42,0.00022894844005350024,1.2645686864852905,7.003755741302434e-64,0.03344478830695152,7.821552753448486,0.12459967285394669,0.5497921689104721,0.0012366077862679958,7.822408199310303,0.13601838052272797,0.5517798491770409,0.0009618978365324438
43,0.00012557051377370954,1.2044024467468262,1.0071497150076768e-69,0.04373757168650627,7.141674995422363,0.022061960771679878,0.965653358133121,0.0004845721123274416,6.855189800262451,0.10555458068847656,0.9487131725344714,0.0003042548196390271
44,9.858563743136983e-08,1.069761037826538,1.504120727223242e-71,0.04861656576395035,6.517172336578369,0.18490655720233917,0.2779420305432894,0.0016578315990045667,6.560881614685059,0.20151594281196594,0.19337893305543372,0.0017677578143775463
