,AUC,AP,HSIC,p_value,#0.05,cov_1,SP
0,0.5025627526309342,0.5046682315363117,6.51919e-07,0.4906379902938528,False,0.03186533600091934,0.009560152247745998
1,0.6516822016502835,0.6449857734028097,0.00014150757,0.43331099993201005,False,0.027055375277996063,0.5476297222732835
2,0.5052656459457329,0.49790114340517544,1.0430663e-05,0.012868481594022966,True,0.11639910936355591,0.017657202722117894
3,0.5019295248664968,0.5021216411869625,3.7665915e-05,0.00010207203376857995,True,0.19579604268074036,0.0023405283328320685
4,0.6928706897540078,0.686947755984779,0.025393503,1.1493425801720937e-77,True,0.4860660433769226,0.6422412738305685
5,0.6716604856194818,0.6729852881945613,2.0655054e-05,0.9262115226641868,False,0.021547121927142143,0.5757093504582722
6,0.6796396735849954,0.6775480485861887,0.0008570668,0.02012067899859449,True,0.45900318026542664,0.623323470192756
7,0.6571924115383952,0.660296725412006,0.0004519972,0.15757732990115741,False,0.031143633648753166,0.5405904667614699
8,0.6679021233757616,0.6670968021789908,0.00014885391,0.6168967250344692,False,0.022083604708313942,0.5733952860353082
9,0.6741430367920003,0.6714746335166106,0.00023679352,0.4586960804238146,False,0.02204280160367489,0.6582047421035551
10,0.6566443369238744,0.6583846880432497,0.0009993197,0.008051733488181091,True,0.37332263588905334,0.5523828645601837
11,0.5154423518414454,0.5112546814236814,1.733347e-06,0.36446533955239435,False,0.1178520992398262,0.009430015015462359
12,0.6691587768797045,0.6678485109178135,0.00011130231,0.49226093089193523,False,0.22141028940677643,0.5481871379144627
13,0.5072892756573508,0.49961986542556924,1.0202517e-05,0.017527012346893096,True,0.16691866517066956,0.012091640702505105
14,0.6734280626973319,0.6747522463601174,9.692087e-05,0.33045818209497985,False,0.12521423399448395,0.5515746674845549
15,0.7989419006267289,0.7925293404213944,0.058685903,6.173254796579071e-214,True,0.986890971660614,0.9453862794742727
16,0.6822725690867374,0.684055934218309,0.00081230176,0.025126495940710463,True,0.08207562565803528,0.6410760568353625
17,0.6576773877210595,0.6579356628067723,0.004316466,1.0294391269898144e-11,True,0.48662224411964417,0.5786103136016191
18,0.6572728348561693,0.657911920487495,0.0002138023,0.5130969526914224,False,0.005688811186701059,0.5553143166819974
19,0.5096437029503962,0.5119883949844014,9.862121e-07,0.3766872972271261,False,0.031862977892160416,0.010616048303183181
20,0.6739496713764391,0.6770952305716549,0.0002004698,0.41553074277139135,False,0.011061004363000393,0.5877378636905841
21,0.6656622157455848,0.6713756253229078,0.00035704754,0.16448322367846813,False,0.05130885913968086,0.5862307282478192
22,0.656539343478922,0.654806152534376,4.4918743e-05,0.8000558367204249,False,0.0034360375721007586,0.5717425233205421
23,0.6537913822875487,0.6522876201985228,0.00046324576,0.04452708595702962,True,0.10519537329673767,0.5223602920807634
24,0.6726407926072586,0.6733949401229737,0.00024248092,0.3554827543240755,False,0.031232062727212906,0.6115791023327213
25,0.6676710753764126,0.668256646792414,0.00037609434,0.18972149563260693,False,0.03731158748269081,0.5708966217367071
26,0.6966133298860767,0.6927320034929345,0.014255165,1.4104775593962354e-140,True,1.0848699808120728,0.6651669327767331
27,0.5026470632364615,0.5022506507787832,1.5512518e-05,0.0009882209445137347,True,0.14640913903713226,0.0034109330402515565
28,0.6555764685041099,0.6525763824000583,0.00021718667,0.4030745925227892,False,0.011802180670201778,0.5405515779626311
29,0.5122345572323792,0.5091917933426816,3.687932e-05,1.1490026907548708e-06,True,0.3119434118270874,0.00854121496774236
30,0.664007106045928,0.6695405252882898,0.014246926,2.4875587911212497e-54,True,0.6362946033477783,0.6014082328135659
31,0.7011108950651577,0.6928407099192014,0.06770956,1.7206646057976538e-215,True,1.2379167079925537,0.6655194862384608
32,0.6627036846656467,0.6627665418003159,0.00011096983,0.5833294972983026,False,0.004282562527805567,0.5633107660457028
33,0.6880651932834542,0.6789507609052516,0.0023025093,4.230683739275133e-06,True,0.31148606538772583,0.6223109492519496
34,0.5119022630079868,0.5053274155427224,4.1039984e-06,0.1129847059213275,False,0.07517433166503906,0.0329470811034295
35,0.509363634171786,0.5083688654771072,5.9913097e-09,0.9348252161587178,False,0.0009512560791336,0.0002695841639813418
36,0.6561105636013791,0.6589063197791858,7.94138e-05,0.8487476638298692,False,0.008729460649192333,0.5426071920875161
37,0.6756193406904921,0.679217585529541,0.0005313544,0.03811704370030447,True,0.06141253188252449,0.5583431127392031
38,0.6534513815129216,0.653363029693947,0.0012939811,0.0005271536801420341,True,0.3543059825897217,0.5360289291169749
39,0.6652851432934712,0.671512823672427,0.00043775677,0.12950625438031446,False,0.10982350260019302,0.601415766632473
40,0.667614854665072,0.6673241210227779,0.00018218979,0.5464084460001086,False,0.0528910756111145,0.5978904579114972
41,0.5018553674004055,0.497110245080776,1.3505487e-08,0.04873441036661895,True,0.08695816248655319,0.004359021583879893
42,0.6834733718908826,0.683849264663337,0.0010584488,0.006115121999868394,True,0.11811423301696777,0.6198745990819421
43,0.5079389875397302,0.5026138813408387,2.7081162e-06,0.3361529759267159,False,0.055039528757333755,0.032012177817490425
44,0.5069915477753938,0.5082991393942933,8.88357e-08,1.5595427733756908e-06,True,0.30376163125038147,0.003146962691003174
45,0.6610766703319587,0.6549778239607843,0.0014776686,0.0002954342717423802,True,0.4051525294780731,0.567760681344664
46,0.6621308548961651,0.6600975193855101,0.0038078912,2.5432534185602335e-11,True,0.42901867628097534,0.563151789381969
47,0.6979928920316201,0.6867438484860374,0.048209522,2.7269375679830298e-220,True,1.2990130186080933,0.7274099124581034
48,0.6658555827257245,0.6601727459799382,0.0002603083,0.37587803603995384,False,0.261553555727005,0.5685072483812801
49,0.541984753001596,0.5278376993053233,0.00027825433,3.826740309162403e-06,True,0.28853729367256165,0.1425726584661475
50,0.6572444716989262,0.6542451025276758,9.355522e-05,0.44306866802652145,False,0.07803328335285187,0.5429361329369705
51,0.677246081272906,0.6783934922857419,0.0005258964,0.07569467939962224,False,0.05817990005016327,0.5907390769548774
52,0.6709640630517701,0.6593511555996845,0.027608603,2.1673615971238614e-92,True,0.5715151429176331,0.5906764705565342
53,0.6887516778799693,0.6830766864269597,0.0047237426,1.5345253166620833e-12,True,0.3354167938232422,0.6425324095911448
54,0.6392300564560348,0.6455453617587237,0.00023792547,0.2584698494857856,False,0.03054189868271351,0.5037356775312407
55,0.6689146965081092,0.6724915670328875,0.00017010208,0.6070433791025778,False,0.0907764807343483,0.5975125269601232
56,0.6439481209239059,0.6429514566578818,3.3537926e-05,0.7659868847475073,False,0.0410693883895874,0.5217309525145103
57,0.6616821140897065,0.6642396541038844,0.0011985685,0.0019264794506247487,True,0.1609397530555725,0.5796064779256462
58,0.4958710238415629,0.4964660787045539,7.956715e-06,0.0001609412049171837,True,0.20913325250148773,0.0022801300249763947
59,0.6611520013710531,0.6631475129173057,0.0035344285,2.2059200923041087e-09,True,0.3521392047405243,0.5567098181186175
