"Temperature"
"320"	11.41
"321"	10.86
"322"	10.86
"323"	10.88
"324"	10.88
"325"	11.23
"326"	13.23
"327"	13.23
"328"	13.23
"329"	13.23
"330"	13.23
"331"	12.12
"332"	12.12
"333"	12.12
"334"	9.89
"335"	11.4
"336"	12.2
"337"	12.2
"338"	12.2
"339"	11.68
"340"	10.52
"341"	9.23
"342"	9.23
"343"	10.72
"344"	10.72
"345"	10.56
"346"	9.45
"347"	10.72
"348"	10.47
"349"	10.13
"350"	14.82
"351"	10.47
"352"	12.45
"353"	12.86
"354"	9.68
"355"	11.27
"356"	10.78
"357"	10.78
"358"	12.64
"359"	12.64
"360"	12.64
"361"	11.25
"362"	12.51
"363"	12.99
"364"	14.45
"365"	17.59
"366"	17.38
"367"	16.58
"368"	16.58
"369"	16.58
"370"	14.05
"371"	13.69
"372"	14.05
"373"	14.05
"374"	14.05
"375"	14.05
"376"	13.69
"377"	16.88
"378"	11.91
"379"	12.4
"380"	16.71
"381"	16.71
"382"	14.85
"383"	14.06
"384"	14.06
"385"	15.66
"386"	15.66
"387"	14.63
"388"	14.82
"389"	14.96
"390"	14.49
"391"	18.44
"392"	14.49
"393"	14.49
"394"	14.49
"395"	14.49
"396"	14.82
"397"	14.82
"398"	15.18
"399"	17.4
"400"	17.4
"401"	13.99
"402"	17.4
"403"	17.4
"404"	13.99
"405"	13.99
"406"	13.99
"407"	13.99
"408"	13.99
"409"	13.99
"410"	17.4
"411"	15.59
"412"	14.44
"413"	14.39
"414"	14.39
"415"	14.69
"416"	14.39
"417"	14.39
"418"	14.39
"419"	14.39
"420"	13.84
"421"	13.84
"422"	13.84
"423"	17.96
"424"	17.96
"425"	17.96
"426"	13.71
"427"	14.98
"428"	14.98
"429"	16.98
"430"	16.21
"431"	15.94
"432"	15.94
"433"	15.89
"434"	14.9
"435"	12.76
"436"	11.46
"437"	11.46
"438"	11.82
"439"	11.82
"440"	14.41
"441"	13.9
"442"	13.9
"443"	13.9
"444"	13.9
"445"	13.24
"446"	15.19
"447"	15.19
"448"	15.19
"449"	10.12
"450"	10.12
"451"	10.07
"452"	12.52
"453"	14.33
"454"	10.88
"455"	12.8
"456"	9.74
"457"	9.74
"458"	15.53
"459"	14.74
"460"	15.84
"461"	13.36
"462"	12.58
"463"	11.77
"464"	12.55
"465"	11.77
"466"	10.13
"467"	12.22
"468"	10.48
"469"	12.22
"470"	11.62
"471"	16.35
"472"	12.22
"473"	12.58
"474"	8.99
"475"	8.99
"476"	12.67
"477"	11.74
"478"	10.74
"479"	10.74
"480"	11.22
"481"	11.74
"482"	12.36
"483"	12.51
"484"	15.07
"485"	9.17
"486"	9.17
"487"	9.17
"488"	11.41
"489"	9.63
"490"	12.91
"491"	11.64
"492"	9.63
"493"	16.77
"494"	10.88
"495"	10.34
"496"	10.89
"497"	10.12
"498"	10.88
"499"	10.88
"500"	10.88
"501"	11.11
"502"	11.11
"503"	11.11
"504"	11.11
"505"	9.68
"506"	9.72
"507"	9.72
"508"	10.56
"509"	9
"510"	16.03
"511"	7.33
"512"	12.79
"513"	10.01
"514"	12.79
"515"	12.79
"516"	9.24
"517"	8.24
"518"	16.03
"519"	16.03
"520"	5.33
"521"	15.35
"522"	7.03
"523"	14.25
"524"	10.59
"525"	10.59
"526"	10.59
"527"	8.56
"528"	8.65
"529"	10.59
"530"	10.59
"531"	8.65
"532"	8.65
"533"	8.65
"534"	13.99
"535"	13.99
"536"	10.59
"537"	12.79
"538"	8.79
"539"	8.64
"540"	8.25
"541"	8.25
"542"	7.93
"543"	8.25
"544"	8.25
"545"	8.25
"546"	7.93
"547"	-6.8
"548"	8.38
"549"	5.98
"550"	9.81
"551"	4.53
"552"	5.8
"553"	9.81
"554"	7.58
"555"	7.58
"556"	7.58
"557"	6.9
"558"	6.9
"559"	11.58
"560"	9.83
"561"	10.55
"562"	10.55
"563"	10.55
"564"	9.77
"565"	11.51
"566"	12.35
"567"	11.08
"568"	9.04
"569"	11.08
"570"	10.55
"571"	7.34
"572"	7.14
"573"	10.52
"574"	10.52
"575"	9.1
"576"	10.52
"577"	9.32
"578"	9.32
"579"	10.82
"580"	10.82
"581"	8.6
"582"	8.6
"583"	8.6
"584"	10.37
"585"	14.36
"586"	12.5
"587"	13.06
"588"	9.68
"589"	8.03
"590"	8.03
"591"	8.22
"592"	14.36
"593"	11.05
"594"	12.77
"595"	10.92
"596"	10.92
"597"	11.28
"598"	10.76
"599"	10.76
"600"	10.76
"601"	10.76
"602"	10.76
"603"	11.28
"604"	12.9
"605"	10.32
"606"	10.32
"607"	14.26
"608"	14.26
"609"	14.26
"610"	11.07
"611"	7.73
"612"	7.73
"613"	7.73
"614"	13.68
"615"	11.07
"616"	13.68
"617"	13.68
"618"	11.07
"619"	11.07
"620"	11.07
"621"	9.74
"622"	9.51
"623"	12.13
"624"	9.74
"625"	9.74
"626"	9.51
"627"	9.51
"628"	9.74
"629"	10.1
"630"	10.1
"631"	10.1
"632"	10.1
"633"	13.87
"634"	13
"635"	8.76
"636"	8.76
"637"	13
"638"	11.17
"639"	9.51
"640"	11.47
"641"	13.78
"642"	13.11
"643"	13.11
"644"	13.11
"645"	13.62
"646"	4.74
"647"	5.63
"648"	7.54
"649"	6.65
"650"	7.54
"651"	7.34
"652"	7.09
"653"	7.09
"654"	4.68
"655"	8.72
"656"	8.72
"657"	10.29
"658"	9.46
"659"	7.2
"660"	12.33
"661"	7.46
"662"	8.25
"663"	8.25
"664"	8.25
"665"	8.25
"666"	8.59
"667"	9.34
"668"	9.34
"669"	9.34
"670"	9.32
"671"	9.32
"672"	9.32
"673"	9.68
"674"	9.72
"675"	9.68
"676"	9.56
"677"	9.56
"678"	10.79
"679"	10.79
"680"	10.79
"681"	10.79
"682"	12.24
"683"	12.24
"684"	11.58
"685"	12.58
"686"	12.58
"687"	8.76
"688"	8.42
"689"	8.42
"690"	8.57
"691"	8.57
"692"	8.57
"693"	8.57
"694"	10.39
"695"	11.48
"696"	11.3
"697"	11.42
"698"	11.27
"699"	11.42
"700"	11.42
"701"	11.42
"702"	11.91
"703"	13.39
"704"	12.95
"705"	10.47
"706"	10.45
"707"	10.45
"708"	10.45
"709"	10.45
"710"	10.38
"711"	10.38
"712"	10.38
"713"	10.38
"714"	10.38
"715"	11.77
"716"	12.48
"717"	12.48
"718"	11.77
"719"	11.77
"720"	10.38
"721"	10.38
"722"	12.08
"723"	12.23
"724"	12.23
"725"	12.23
"726"	13.94
"727"	10.61
"728"	12.31
"729"	12.11
"730"	10.91
"731"	11.78
"732"	11.78
"733"	11.78
"734"	11.78
"735"	11.78
"736"	13.18
"737"	11.78
"738"	13.18
"739"	13.18
"740"	11.78
"741"	11.81
"742"	11.81
"743"	13.09
"744"	13.09
"745"	11.82
"746"	12.85
"747"	11.78
"748"	16.21
"749"	16.21
"750"	13.99
"751"	11.56
"752"	11.56
"753"	10.74
"754"	11.56
"755"	11.56
"756"	14.18
"757"	14.18
"758"	14.18
"759"	11.97
"760"	12.36
"761"	12.36
"762"	11.58
"763"	17.75
"764"	10.23
"765"	10.19
"766"	12.43
"767"	11.43
"768"	11.43
"769"	15.42
"770"	10.37
"771"	10.61
"772"	13.36
"773"	9.89
"774"	9.95
"775"	9.95
"776"	9.95
"777"	13.22
"778"	13.22
"779"	13.22
"780"	9.99
"781"	9.99
"782"	9.99
"783"	9.99
"784"	12.05
"785"	9
"786"	10.73
"787"	9.21
"788"	10.59
"789"	12.12
"790"	11.19
"791"	10.7
"792"	10.59
"793"	12.12
"794"	12.12
"795"	12.12
"796"	12.12
"797"	12.12
"798"	12.12
"799"	12.33
"800"	12.33
"801"	10.7
"802"	13.52
"803"	13.63
"804"	13.63
"805"	13.63
"806"	13.63
"807"	12.51
"808"	12.51
"809"	12.51
"810"	12.51
"811"	12.38
"812"	12.51
"813"	11.78
"814"	11.78
"815"	18.01
"816"	19.19
"817"	19.19
"818"	11.77
"819"	15.28
"820"	15.28
"821"	12.52
"822"	15.28
"823"	15.28
"824"	15.28
"825"	15.79
"826"	15.45
"827"	15.06
"828"	15.98
"829"	16.46
"830"	16.46
"831"	15.93
"832"	15.93
"833"	15.19
"834"	15.19
"835"	15.19
"836"	15.82
"837"	15.82
"838"	15.82
"839"	15.82
"840"	15.82
"841"	16.88
"842"	16.88
"843"	15.39
"844"	16.88
"845"	16.42
"846"	16.42
"847"	15.33
"848"	15.42
"849"	15.33
"850"	15.33
"851"	15.33
"852"	16.29
"853"	15.69
"854"	14.88
"855"	14.88
"856"	15.34
"857"	15.37
"858"	16.13
"859"	16.13
"860"	16.13
"861"	15.55
"862"	15.35
"863"	17.98
"864"	17.98
"865"	17.98
"866"	14.92
"867"	14.71
"868"	15.11
"869"	15.22
"870"	15.22
"871"	15.35
"872"	17.12
"873"	17.12
"874"	17.72
"875"	18.49
"876"	20.08
"877"	14.78
"878"	14.78
"879"	16.46
"880"	16.88
"881"	16.88
"882"	16.88
"883"	15.44
"884"	13.79
"885"	11.51
"886"	11.51
"887"	17.98
"888"	15.44
"889"	15.44
"890"	20.6
"891"	19.65
"892"	20.74
"893"	20.74
"894"	20.74
"895"	20.74
"896"	20.6
"897"	20.37
"898"	19.59
"899"	20.37
"900"	18.04
"901"	19.55
"902"	19.65
"903"	19.65
"904"	19.65
"905"	19.67
"906"	17.09
"907"	19.65
"908"	18.69
"909"	16.75
"910"	18.8
"911"	21.86
"912"	20.98
"913"	17.01
"914"	17.01
"915"	17.01
"916"	20.16
"917"	19.09
"918"	19.09
"919"	19.09
"920"	19.09
"921"	19.09
"922"	19.09
"923"	18.7
"924"	21.04
"925"	18.17
"926"	22.08
"927"	22.08
"928"	14.69
"929"	18.45
"930"	18.58
"931"	19.45
"932"	14.69
"933"	12.86
"934"	9.3
"935"	10.48
"936"	12.86
"937"	12.86
"938"	12.86
"939"	11.74
"940"	11.74
"941"	12.35
"942"	12.86
"943"	12.86
"944"	13.3
"945"	13.15
"946"	12.36
"947"	13.15
"948"	13.15
"949"	13.15
"950"	13.15
"951"	10.8
"952"	10.8
"953"	10.8
"954"	10.68
"955"	10.68
"956"	13.29
"957"	14.55
"958"	12.8
"959"	13.86
"960"	13.29
"961"	13.29
"962"	15.3
"963"	13.29
"964"	14.77
"965"	13.62
"966"	14.77
"967"	14.77
"968"	12.74
"969"	12.74
"970"	13.18
"971"	12.74
"972"	12.67
"973"	12.67
"974"	16.26
"975"	16.63
"976"	16.82
"977"	18.36
"978"	18.32
"979"	17.82
"980"	16.58
"981"	18.88
"982"	19.3
"983"	16.08
"984"	16.58
"985"	20.62
"986"	16.52
"987"	16.52
"988"	21.16
"989"	17.95
"990"	21.22
"991"	19.35
"992"	19.35
"993"	21.22
"994"	21.22
"995"	18.45
"996"	18.45
"997"	18.76
"998"	23.67
"999"	18.76
"1000"	18.12
"1001"	21.66
"1002"	19.81
"1003"	24.46
"1004"	21.66
"1005"	21.66
"1006"	24.46
"1007"	21.66
"1008"	24.46
"1009"	24.84
"1010"	18.66
"1011"	24.84
"1012"	19.44
"1013"	19.44
"1014"	18.76
"1015"	18.76
"1016"	17.37
"1017"	17.37
"1018"	20.31
"1019"	20.04
"1020"	18.82
"1021"	18.82
"1022"	23.17
"1023"	21.99
"1024"	23.17
"1025"	23.17
"1026"	23.17
"1027"	23.17
"1028"	20.04
"1029"	23.17
"1030"	21.8
"1031"	23.17
"1032"	23.17
"1033"	20.04
"1034"	20.06
"1035"	20.06
"1036"	22
"1037"	18.68
"1038"	20.06
"1039"	20.06
"1040"	20.06
"1041"	20.06
"1042"	20.06
"1043"	20.57
"1044"	22.96
"1045"	16.48
"1046"	20.57
"1047"	20.57
"1048"	16.48
"1049"	16.48
"1050"	20.57
"1051"	20.57
"1052"	20.57
"1053"	19.43
"1054"	20.57
"1055"	20.52
"1056"	20.33
"1057"	20.57
"1058"	20.57
"1059"	18.04
"1060"	20.57
"1061"	20.57
"1062"	20.99
"1063"	20.12
"1064"	20.12
"1065"	22.04
"1066"	17.99
"1067"	17.99
"1068"	17.99
"1069"	17.99
"1070"	19.9
"1071"	19.9
"1072"	19.9
"1073"	19.9
"1074"	19.9
"1075"	20.1
"1076"	20.1
"1077"	21.06
"1078"	20.1
"1079"	21.06
"1080"	20.1
"1081"	18.37
"1082"	20.1
"1083"	20.1
"1084"	20.1
"1085"	20.1
"1086"	19.71
"1087"	22.78
"1088"	19.57
"1089"	22.5
"1090"	23.19
"1091"	18.16
"1092"	19.4
"1093"	21.88
"1094"	21.32
"1095"	23.27
"1096"	23.27
"1097"	22.52
"1098"	20.01
"1099"	20.01
"1100"	20.01
"1101"	20.01
"1102"	18.07
"1103"	21.64
"1104"	20.5
"1105"	20.5
"1106"	18.9
"1107"	21.19
"1108"	20.93
"1109"	16.82
"1110"	16.82
"1111"	16.82
"1112"	16.82
"1113"	16.82
"1114"	16.82
"1115"	20.6
"1116"	17.32
"1117"	19.54
"1118"	19.54
"1119"	19.54
"1120"	20.93
"1121"	20.93
"1122"	20.01
"1123"	20.01
"1124"	20.01
"1125"	20.01
"1126"	20.01
"1127"	18.31
"1128"	18.31
"1129"	17.94
"1130"	17.94
"1131"	16.5
"1132"	16.5
"1133"	16.5
"1134"	16.5
"1135"	17.33
"1136"	20.39
"1137"	20.88
"1138"	20.2
"1139"	19.84
"1140"	20.17
"1141"	20.17
"1142"	19.7
"1143"	18.71
"1144"	21.87
"1145"	21.26
"1146"	21.26
"1147"	21.26
"1148"	21.26
"1149"	20.88
"1150"	20.88
"1151"	21.07
"1152"	20.1
"1153"	21.89
"1154"	18.91
"1155"	21.71
"1156"	20.41
"1157"	19.86
"1158"	22.34
"1159"	22.34
"1160"	22.34
"1161"	22.34
"1162"	21.53
"1163"	21.11
"1164"	21.71
"1165"	14.62
"1166"	16.95
"1167"	20.44
"1168"	19.88
"1169"	19.88
"1170"	20.74
"1171"	21.43
"1172"	20.74
"1173"	20.74
"1174"	20.74
"1175"	20.83
"1176"	14.96
"1177"	14.96
"1178"	14.96
"1179"	14.34
"1180"	17.08
"1181"	15.13
"1182"	15.13
"1183"	15.13
"1184"	14.96
"1185"	14.96
"1186"	13.82
"1187"	13.82
"1188"	14.96
"1189"	13.82
"1190"	13.47
"1191"	13.47
"1192"	20.4
"1193"	20.4
"1194"	16.5
"1195"	16.24
"1196"	16.29
"1197"	17.15
"1198"	19.73
"1199"	19.48
"1200"	16.17
"1201"	17.09
"1202"	18.82
"1203"	15.7
"1204"	18.03
"1205"	20.74
"1206"	17.22
"1207"	17.22
"1208"	19.03
"1209"	17.05
"1210"	17.05
"1211"	17.05
"1212"	17.05
"1213"	17.05
"1214"	16.14
"1215"	12.43
"1216"	12.43
"1217"	12.43
"1218"	16.34
"1219"	16.34
"1220"	15.96
"1221"	15.96
"1222"	15.96
"1223"	15.96
"1224"	16.51
"1225"	16.51
"1226"	16.34
"1227"	16.34
"1228"	16.51
"1229"	16.51
"1230"	16.51
"1231"	16.51
"1232"	16.51
"1233"	18.49
"1234"	16.34
"1235"	16.34
"1236"	18.37
"1237"	18.03
"1238"	18.03
"1239"	18.03
"1240"	18.46
"1241"	18.97
"1242"	18.46
"1243"	18.46
"1244"	18.37
"1245"	18.37
"1246"	17.62
"1247"	17.62
"1248"	17.62
"1249"	17.62
"1250"	19.23
"1251"	19.23
"1252"	21.85
"1253"	21.85
"1254"	21.85
"1255"	21.85
"1256"	21.85
"1257"	21.85
"1258"	21.85
"1259"	18.88
"1260"	19.81
"1261"	17.02
"1262"	17.02
"1263"	17.02
"1264"	19.1
"1265"	19.1
"1266"	19.1
"1267"	20.01
"1268"	16.72
"1269"	20.01
"1270"	20.01
"1271"	20.01
"1272"	20.01
"1273"	19.05
"1274"	19.08
"1275"	17.18
"1276"	19.08
"1277"	19.08
"1278"	18.93
"1279"	17.02
"1280"	21.11
"1281"	17.02
"1282"	18.51
"1283"	18.93
"1284"	22.56
"1285"	22.56
"1286"	22.56
"1287"	22.56
"1288"	22.56
"1289"	18.93
"1290"	18.93
"1291"	17.02
"1292"	17.02
"1293"	22.27
"1294"	19.77
"1295"	19.77
"1296"	19.77
"1297"	19.77
"1298"	23.12
"1299"	23.12
"1300"	23.12
"1301"	21.73
"1302"	19.76
"1303"	20.76
"1304"	20.76
"1305"	20.76
"1306"	20.81
"1307"	21.53
"1308"	23.52
"1309"	23.09
"1310"	21.44
"1311"	24.4
"1312"	20.03
"1313"	20.76
"1314"	21.44
"1315"	20.76
"1316"	23.17
"1317"	23.17
"1318"	20.59
"1319"	17.18
"1320"	17.18
"1321"	17.18
"1322"	17.86
"1323"	17.86
"1324"	15.77
"1325"	14.97
"1326"	21.24
"1327"	21.24
"1328"	17.18
"1329"	17.18
"1330"	23.16
"1331"	18.69
"1332"	16.91
"1333"	16.57
"1334"	16.57
"1335"	16.18
"1336"	16.18
"1337"	16.18
"1338"	25.25
"1339"	16.18
"1340"	26.58
"1341"	26.58
"1342"	16.32
"1343"	16.32
"1344"	16.57
"1345"	16.91
"1346"	16.91
"1347"	24.86
"1348"	24.86
"1349"	24.86
"1350"	21.58
"1351"	21.58
"1352"	21.4
"1353"	21.06
"1354"	21.06
"1355"	21.06
"1356"	21.06
"1357"	21.06
"1358"	21.06
"1359"	21.06
"1360"	25.41
"1361"	25.41
"1362"	25.41
"1363"	21.58
"1364"	21.09
"1365"	24.73
"1366"	20.37
"1367"	23.42
"1368"	22.86
"1369"	16.09
"1370"	22.9
"1371"	22.9
"1372"	22.93
"1373"	22.64
"1374"	22.33
"1375"	22.33
"1376"	16.09
"1377"	22.16
"1378"	25.77
"1379"	25.77
"1380"	25.77
"1381"	19.2
"1382"	19.2
"1383"	22.67
"1384"	20.75
"1385"	22.67
"1386"	22.67
"1387"	22.67
"1388"	21.66
"1389"	16.09
"1390"	23.15
"1391"	17.88
"1392"	20.73
"1393"	16.21
"1394"	18.12
"1395"	19.11
"1396"	16.21
"1397"	19.11
"1398"	18.72
"1399"	17.55
"1400"	20.83
"1401"	19.11
"1402"	17.55
"1403"	25.45
"1404"	25.45
"1405"	16.36
"1406"	16.36
"1407"	16.36
"1408"	16.21
"1409"	18.12
"1410"	18.12
"1411"	16.21
"1412"	16.21
"1413"	21.19
"1414"	16.21
"1415"	21.05
"1416"	18.64
"1417"	16.09
"1418"	18.64
"1419"	18.64
"1420"	18.64
"1421"	18.64
"1422"	21.35
"1423"	18.64
"1424"	27.27
"1425"	17.97
"1426"	17.97
"1427"	17.43
"1428"	17.43
"1429"	19.92
"1430"	22.25
"1431"	22.25
"1432"	22.25
"1433"	22.25
"1434"	22.25
"1435"	22.25
"1436"	18.26
"1437"	24.93
"1438"	20.27
"1439"	21.47
"1440"	14.85
"1441"	14.85
"1442"	14.85
"1443"	14.85
"1444"	24.66
"1445"	24.66
"1446"	27.23
"1447"	20.27
"1448"	20.27
"1449"	19.99
"1450"	19.99
"1451"	19.99
"1452"	19.76
"1453"	25.12
"1454"	25.12
"1455"	22.74
"1456"	22.74
"1457"	22.74
"1458"	18.73
"1459"	22.64
"1460"	25.02
"1461"	25.12
"1462"	25.12
"1463"	25.15
"1464"	23.14
"1465"	16.94
"1466"	24.58
"1467"	24.58
"1468"	24.58
"1469"	24.04
"1470"	25.93
"1471"	28.42
"1472"	24.04
"1473"	25.93
"1474"	24.04
"1475"	24.04
"1476"	24.2
"1477"	24.02
"1478"	24.58
"1479"	24.58
"1480"	24.58
"1481"	24.58
"1482"	23.64
"1483"	17.88
"1484"	28.42
"1485"	24.2
"1486"	24.2
"1487"	25.52
"1488"	25.52
"1489"	25.52
"1490"	24.02
"1491"	25.25
"1492"	25.25
"1493"	25.25
"1494"	27.69
"1495"	27.69
"1496"	23.55
"1497"	23.55
"1498"	25.05
"1499"	25.05
"1500"	25.05
"1501"	25.05
"1502"	25.05
"1503"	25.05
"1504"	18.3
"1505"	18.3
"1506"	27.69
"1507"	27.69
"1508"	22.86
"1509"	25.25
"1510"	25.25
"1511"	25.25
"1512"	27.88
"1513"	27.88
"1514"	27
"1515"	27.85
"1516"	25.22
"1517"	27
"1518"	27.1
"1519"	24.89
"1520"	24.89
"1521"	24.89
"1522"	24.89
"1523"	24.89
"1524"	25.36
"1525"	25.36
"1526"	27.85
"1527"	27.85
"1528"	27.85
"1529"	27.85
"1530"	27.88
"1531"	27.88
"1532"	18.28
"1533"	18.28
"1534"	18.28
"1535"	18.28
"1536"	18.28
"1537"	27.1
"1538"	27.51
"1539"	25.38
"1540"	25.38
"1541"	26.79
"1542"	26.79
"1543"	25.54
"1544"	25.54
"1545"	27.64
"1546"	22.75
"1547"	21.54
"1548"	25.38
"1549"	26.79
"1550"	22.18
"1551"	21.15
"1552"	24.36
"1553"	22.3
"1554"	19.59
"1555"	19.99
"1556"	19.59
"1557"	28.23
"1558"	18.93
"1559"	18.66
"1560"	18.66
"1561"	27.71
"1562"	21.68
"1563"	21.68
"1564"	25.33
"1565"	21.29
"1566"	21.29
"1567"	17.04
"1568"	18.74
"1569"	20.37
"1570"	18.8
"1571"	15.91
"1572"	18.74
"1573"	15
"1574"	23.6
"1575"	22.79
"1576"	29.11
"1577"	22.86
"1578"	22.14
"1579"	22.14
"1580"	22.14
"1581"	19.12
"1582"	19.12
"1583"	26.74
"1584"	19.12
"1585"	19.12
"1586"	18.58
"1587"	18.58
"1588"	23.67
"1589"	18.59
"1590"	22.19
"1591"	15.89
"1592"	20.56
"1593"	18.59
"1594"	21.89
"1595"	21.89
"1596"	21.06
"1597"	21.79
"1598"	21.79
"1599"	23.53
"1600"	21.79
"1601"	23.53
"1602"	23.53
"1603"	23.53
"1604"	21.79
"1605"	22.77
"1606"	21.34
"1607"	23.93
"1608"	21.7
"1609"	22.29
"1610"	23.27
"1611"	22.16
"1612"	19.37
"1613"	24.28
"1614"	24.28
"1615"	21.43
"1616"	21.43
"1617"	21.43
"1618"	21.43
"1619"	21.43
"1620"	20.23
"1621"	20.23
"1622"	20.74
"1623"	22.56
"1624"	19.31
"1625"	19.31
"1626"	19.31
"1627"	21.43
"1628"	19.31
"1629"	19.31
"1630"	21.47
"1631"	21.47
"1632"	21.47
"1633"	21.47
"1634"	21.01
"1635"	21.43
"1636"	21.87
"1637"	18.83
"1638"	21.87
"1639"	21.4
"1640"	19.32
"1641"	21.87
"1642"	21.87
"1643"	21.87
"1644"	21.81
"1645"	21.87
"1646"	21.3
"1647"	21.3
"1648"	21.45
"1649"	22.09
"1650"	22.09
"1651"	21.45
"1652"	21.45
"1653"	23.38
"1654"	23.38
"1655"	18.69
"1656"	20.85
"1657"	20.85
"1658"	23.41
"1659"	23.41
"1660"	17.26
"1661"	17.26
"1662"	18.69
"1663"	18.69
"1664"	19.84
"1665"	19.84
"1666"	19.84
"1667"	19.84
"1668"	19.84
