,AUC,AP,AUC2,AP2,AUC3,AP3,HSIC,p_value,#0.05,cor2,Z_dim
15,0.5354677765181252,0.5091336615980631,0.5448591386282867,0.5310851336874649,0.63972440462412,0.6238157216345622,0.00013132972526364028,4.105812753456883e-31,True,0.005566141568124294,2
16,0.6276976929850178,0.595158284631171,0.5626998783838566,0.5551981878191177,0.6096234403855683,0.5902408075680855,0.00010348650539526716,1.9366421991084995e-18,True,0.014348398894071579,2
17,0.5531515399161226,0.528218071462515,0.5264531940966488,0.5229668867901905,0.52746550162502,0.5214816538458027,0.00017003498214762658,6.44456812830024e-26,True,0.02189287357032299,2
18,0.4386932281887318,0.4456079741753068,0.47335071899121295,0.47264373387673625,0.49624532629528384,0.483236894483829,0.0002698955067899078,4.7521725250516025e-30,True,0.008268927223980427,2
19,0.5274892099831112,0.5073695872393158,0.5022680230765844,0.5190149615605799,0.543723668178682,0.5338211029070331,0.00018049986101686954,8.47844741214098e-28,True,0.040413763374090195,2
20,0.8617438021943126,0.8519312414159764,0.7163495975427648,0.7035471429281146,0.7406669985067198,0.7220243082510435,0.00019984319806098938,2.403831673208261e-47,True,0.04518774524331093,3
21,0.8614219449012382,0.8482604226158996,0.7371798709306642,0.737731522220257,0.7599825193663869,0.7456742522399331,0.00023358777980320156,1.0348057138087128e-54,True,0.05141047388315201,3
22,0.866648454754103,0.8561497484305666,0.7710635648519534,0.7798715123816209,0.7782833059948995,0.783405763033548,0.00021090514201205224,5.727395346980392e-51,True,0.04987535998225212,3
23,0.8653510711180645,0.8568290360201836,0.7258516818956379,0.7317135641785955,0.750016771994794,0.7467801225067977,0.00021163461497053504,1.8300541498166024e-47,True,0.04089367762207985,3
24,0.8679562481054318,0.86065435652074,0.7326310131685031,0.7138189483410617,0.7530018812147271,0.7318875596592127,0.00021643393847625703,5.127828372995779e-50,True,0.045410796999931335,3
25,0.8595819680413412,0.8518439290546547,0.7306070401897071,0.7391828444425373,0.7429782664623439,0.7528087055626,0.00020770033006556332,3.6693212154327755e-48,True,0.044566962867975235,3
26,0.8622842357492385,0.8506610877481711,0.7461122516067571,0.7587198506190829,0.7905379114170324,0.7758709050877879,0.0002099957491736859,1.381794551095323e-50,True,0.03954217955470085,3
27,0.8659254431207605,0.8562363326307689,0.7292712592515915,0.708947713501449,0.7621241136587134,0.7426508787618042,0.0002220896858489141,1.3680154500901796e-52,True,0.054220933467149734,3
28,0.8683778387987577,0.857583423770768,0.7450849805530395,0.7372026215147652,0.7660637220949438,0.747072623670423,0.00023077710648067296,5.523087368801175e-53,True,0.04862938076257706,3
29,0.863610461236441,0.8549281974794753,0.7484205429789446,0.7614537558183634,0.7734674838511589,0.7870840255985337,0.00022938897018320858,1.3303841247101732e-53,True,0.051319122314453125,3
30,0.8628721320540395,0.8547150204618317,0.7193677270556442,0.6986829544905102,0.7470092837423848,0.7317432587076846,0.0001766661589499563,2.4925636294041756e-40,True,0.08617042005062103,4
31,0.8557273365230553,0.8465655141387639,0.7123769962386496,0.7144183893375349,0.755360241131698,0.7377031383700623,0.0001820174657041207,2.626204876501042e-42,True,0.060096919536590576,4
32,0.8611658881124938,0.8524240529287508,0.7435442945768432,0.7472681778984549,0.758829171168765,0.7541307682489122,0.0001806589134503156,9.316141156277163e-43,True,0.05201774090528488,4
33,0.8643080676126276,0.8547948941454673,0.728387573964497,0.7171354052873758,0.7621153846153846,0.7413809240170154,0.00018914697284344584,5.426377591885327e-46,True,0.06930877268314362,4
34,0.8592064188247626,0.8508200637474452,0.7112849502720962,0.7026557887664086,0.7374507412272471,0.7247392721938958,0.0001935949403559789,2.2167976548813617e-43,True,0.06549924612045288,4
35,0.8609609916044952,0.854935487674034,0.7598801425332036,0.7580650056721774,0.7842102827525569,0.7746987258869115,0.00017092925554607064,1.3796263660470636e-41,True,0.048468343913555145,4
36,0.8586007954688036,0.848424974507652,0.7333108894780401,0.7338158062572979,0.7813547672151384,0.7615990788684401,0.00020039414812345058,3.595101723860931e-45,True,0.048810798674821854,4
37,0.8574701282810036,0.8492486589238495,0.7147763340607022,0.7083032400345374,0.7245338226542353,0.7220102387641114,0.00018943712348118424,2.493418820122238e-44,True,0.06435792148113251,4
38,0.860404046853157,0.8525689707980877,0.6698170868055039,0.6728835814377759,0.7134807173417211,0.7144805051602758,0.00020543514983728528,1.720714726340031e-47,True,0.05093225836753845,4
39,0.8665150660503376,0.8612245201374316,0.7477821288714844,0.7664313302427982,0.7947454610181559,0.8145940543343934,0.00015978474402800202,5.188755248717046e-39,True,0.036829233169555664,4
